Freq.	V(out)
1.19949930314937e+001	(-8.44520168729035e+000dB,-1.80022570158838e+001°)
1.20226443461741e+001	(-8.44970137464128e+000dB,-1.80343320664718e+001°)
1.20503594037179e+001	(-8.45421694417131e+000dB,-1.80664152758678e+001°)
1.20781383510678e+001	(-8.45874843585506e+000dB,-1.80985063528528e+001°)
1.21059813355048e+001	(-8.46329588317461e+000dB,-1.81306050032906e+001°)
1.21338885046497e+001	(-8.46785932733864e+000dB,-1.81627109489445e+001°)
1.21618600064636e+001	(-8.47243880443598e+000dB,-1.81948238995090e+001°)
1.21898959892486e+001	(-8.47703435420588e+000dB,-1.82269435291641e+001°)
1.22179966016487e+001	(-8.48164600823829e+000dB,-1.82590695965854e+001°)
1.22461619926504e+001	(-8.48627381248988e+000dB,-1.82912017450578e+001°)
1.22743923115840e+001	(-8.49091779569316e+000dB,-1.83233397311335e+001°)
1.23026877081238e+001	(-8.49557800318853e+000dB,-1.83554832251669e+001°)
1.23310483322890e+001	(-8.50025446688380e+000dB,-1.83876319216749e+001°)
1.23594743344450e+001	(-8.50494722338353e+000dB,-1.84197855366971e+001°)
1.23879658653036e+001	(-8.50965631506636e+000dB,-1.84519437369894e+001°)
1.24165230759240e+001	(-8.51438177152297e+000dB,-1.84841062453654e+001°)
1.24451461177138e+001	(-8.51912363597527e+000dB,-1.85162727221611e+001°)
1.24738351424294e+001	(-8.52388194280756e+000dB,-1.85484428742112e+001°)
1.25025903021771e+001	(-8.52865672717804e+000dB,-1.85806163844776e+001°)
1.25314117494141e+001	(-8.53344803169923e+000dB,-1.86127929269361e+001°)
1.25602996369487e+001	(-8.53825588819825e+000dB,-1.86449721870436e+001°)
1.25892541179416e+001	(-8.54308033300045e+000dB,-1.86771538714532e+001°)
1.26182753459066e+001	(-8.54792140367854e+000dB,-1.87093376270509e+001°)
1.26473634747114e+001	(-8.55277913826640e+000dB,-1.87415231373858e+001°)
1.26765186585784e+001	(-8.55765357244781e+000dB,-1.87737100733519e+001°)
1.27057410520853e+001	(-8.56254474148744e+000dB,-1.88058981098008e+001°)
1.27350308101665e+001	(-8.56745267983480e+000dB,-1.88380869554693e+001°)
1.27643880881134e+001	(-8.57237742878161e+000dB,-1.88702762285926e+001°)
1.27938130415752e+001	(-8.57731902087481e+000dB,-1.89024656125381e+001°)
1.28233058265601e+001	(-8.58227749097976e+000dB,-1.89346547823187e+001°)
1.28528665994361e+001	(-8.58725287896294e+000dB,-1.89668433983448e+001°)
1.28824955169313e+001	(-8.59224521729293e+000dB,-1.89990311151509e+001°)
1.29121927361353e+001	(-8.59725454357658e+000dB,-1.90312175790744e+001°)
1.29419584144998e+001	(-8.60228089099832e+000dB,-1.90634024806777e+001°)
1.29717927098395e+001	(-8.60732429804009e+000dB,-1.90955854593807e+001°)
1.30016957803328e+001	(-8.61238479870975e+000dB,-1.91277661552682e+001°)
1.30316677845229e+001	(-8.61746242672070e+000dB,-1.91599442497555e+001°)
1.30617088813183e+001	(-8.62255721993625e+000dB,-1.91921193641055e+001°)
1.30918192299940e+001	(-8.62766921496906e+000dB,-1.92242911524922e+001°)
1.31219989901920e+001	(-8.63279844238195e+000dB,-1.92564592722710e+001°)
1.31522483219223e+001	(-8.63794493996308e+000dB,-1.92886233649525e+001°)
1.31825673855640e+001	(-8.64310874097173e+000dB,-1.93207830599923e+001°)
1.32129563418657e+001	(-8.64828988071689e+000dB,-1.93529380150179e+001°)
1.32434153519466e+001	(-8.65348839301608e+000dB,-1.93850878451945e+001°)
1.32739445772973e+001	(-8.65870431545635e+000dB,-1.94172322103893e+001°)
1.33045441797808e+001	(-8.66393767831386e+000dB,-1.94493707393054e+001°)
1.33352143216332e+001	(-8.66918851820034e+000dB,-1.94815030488408e+001°)
1.33659551654643e+001	(-8.67445687176707e+000dB,-1.95136287731384e+001°)
1.33967668742593e+001	(-8.67974277094172e+000dB,-1.95457475461285e+001°)
1.34276496113785e+001	(-8.68504624616762e+000dB,-1.95778590028492e+001°)
1.34586035405594e+001	(-8.69036733442465e+000dB,-1.96099627544457e+001°)
1.34896288259164e+001	(-8.69570606823099e+000dB,-1.96420584374910e+001°)
1.35207256319427e+001	(-8.70106248398197e+000dB,-1.96741456394588e+001°)
1.35518941235103e+001	(-8.70643661229409e+000dB,-1.97062240015233e+001°)
1.35831344658714e+001	(-8.71182848846334e+000dB,-1.97382931491048e+001°)
1.36144468246594e+001	(-8.71723814257417e+000dB,-1.97703526808287e+001°)
1.36458313658891e+001	(-8.72266561229667e+000dB,-1.98024022052940e+001°)
1.36772882559584e+001	(-8.72811092721492e+000dB,-1.98344413478412e+001°)
1.37088176616484e+001	(-8.73357412053461e+000dB,-1.98664697027564e+001°)
1.37404197501251e+001	(-8.73905522411285e+000dB,-1.98984868845065e+001°)
1.37720946889394e+001	(-8.74455427346314e+000dB,-1.99304924891846e+001°)
1.38038426460287e+001	(-8.75007129767973e+000dB,-1.99624861335360e+001°)
1.38356637897177e+001	(-8.75560633402049e+000dB,-1.99944673823654e+001°)
1.38675582887188e+001	(-8.76115940925027e+000dB,-2.00264358683126e+001°)
1.38995263121334e+001	(-8.76673055820463e+000dB,-2.00583911781687e+001°)
1.39315680294529e+001	(-8.77231981075125e+000dB,-2.00903329101211e+001°)
1.39636836105593e+001	(-8.77792720160862e+000dB,-2.01222606530807e+001°)
1.39958732257261e+001	(-8.78355275731263e+000dB,-2.01541739740103e+001°)
1.40281370456195e+001	(-8.78919651576107e+000dB,-2.01860724782430e+001°)
1.40604752412990e+001	(-8.79485850210236e+000dB,-2.02179557571272e+001°)
1.40928879842186e+001	(-8.80053875122693e+000dB,-2.02498233918559e+001°)
1.41253754462274e+001	(-8.80623729366082e+000dB,-2.02816749508427e+001°)
1.41579377995707e+001	(-8.81195415823054e+000dB,-2.03135100409639e+001°)
1.41905752168908e+001	(-8.81768937968203e+000dB,-2.03453281855586e+001°)
1.42232878712281e+001	(-8.82344298352310e+000dB,-2.03771290239010e+001°)
1.42560759360218e+001	(-8.82921500331359e+000dB,-2.04089120912801e+001°)
1.42889395851109e+001	(-8.83500546579221e+000dB,-2.04406769744429e+001°)
1.43218789927353e+001	(-8.84081440749605e+000dB,-2.04724232244151e+001°)
1.43548943335364e+001	(-8.84664185011658e+000dB,-2.05041504302980e+001°)
1.43879857825583e+001	(-8.85248782718235e+000dB,-2.05358581311544e+001°)
1.44211535152486e+001	(-8.85835237156936e+000dB,-2.05675459072045e+001°)
1.44543977074592e+001	(-8.86423550790558e+000dB,-2.05992133287754e+001°)
1.44877185354475e+001	(-8.87013726424423e+000dB,-2.06308599143491e+001°)
1.45211161758773e+001	(-8.87605767426574e+000dB,-2.06624852586426e+001°)
1.45545908058195e+001	(-8.88199676437953e+000dB,-2.06940889036151e+001°)
1.45881426027534e+001	(-8.88795456246226e+000dB,-2.07256704119022e+001°)
1.46217717445671e+001	(-8.89393109822642e+000dB,-2.07572293095304e+001°)
1.46554784095590e+001	(-8.89992639781775e+000dB,-2.07887651369844e+001°)
1.46892627764385e+001	(-8.90594049246463e+000dB,-2.08202774905481e+001°)
1.47231250243271e+001	(-8.91197340882998e+000dB,-2.08517658877446e+001°)
1.47570653327588e+001	(-8.91802517094954e+000dB,-2.08832298693764e+001°)
1.47910838816819e+001	(-8.92409581105545e+000dB,-2.09146689489696e+001°)
1.48251808514594e+001	(-8.93018535548223e+000dB,-2.09460826941404e+001°)
1.48593564228699e+001	(-8.93629382829476e+000dB,-2.09774706512549e+001°)
1.48936107771090e+001	(-8.94242126062063e+000dB,-2.10088323168956e+001°)
1.49279440957898e+001	(-8.94856767680275e+000dB,-2.10401672394872e+001°)
1.49623565609442e+001	(-8.95473310386672e+000dB,-2.10714749586938e+001°)
1.49968483550236e+001	(-8.96091756657662e+000dB,-2.11027549927220e+001°)
1.50314196609001e+001	(-8.96712109260931e+000dB,-2.11340068514750e+001°)
1.50660706618673e+001	(-8.97334370836689e+000dB,-2.11652300782148e+001°)
1.51008015416413e+001	(-8.97958543743172e+000dB,-2.11964241997815e+001°)
1.51356124843619e+001	(-8.98584630654157e+000dB,-2.12275887221897e+001°)
1.51705036745932e+001	(-8.99212634110786e+000dB,-2.12587231518448e+001°)
1.52054752973248e+001	(-8.99842556595123e+000dB,-2.12898270040088e+001°)
1.52405275379728e+001	(-9.00474400492402e+000dB,-2.13208998216104e+001°)
1.52756605823806e+001	(-9.01108168603468e+000dB,-2.13519410765753e+001°)
1.53108746168202e+001	(-9.01743862841276e+000dB,-2.13829503006160e+001°)
1.53461698279928e+001	(-9.02381485849579e+000dB,-2.14139270020715e+001°)
1.53815464030302e+001	(-9.03021040031215e+000dB,-2.14448706405079e+001°)
1.54170045294954e+001	(-9.03662527856046e+000dB,-2.14757807801011e+001°)
1.54525443953840e+001	(-9.04305951630955e+000dB,-2.15066568853806e+001°)
1.54881661891247e+001	(-9.04951313430164e+000dB,-2.15374984581546e+001°)
1.55238700995807e+001	(-9.05598615764062e+000dB,-2.15683049888401e+001°)
1.55596563160506e+001	(-9.06247860947640e+000dB,-2.15990759863408e+001°)
1.55955250282694e+001	(-9.06899051289535e+000dB,-2.16298109298894e+001°)
1.56314764264094e+001	(-9.07552188597360e+000dB,-2.16605093091055e+001°)
1.56675107010813e+001	(-9.08207275468287e+000dB,-2.16911705981107e+001°)
1.57036280433354e+001	(-9.08864313989292e+000dB,-2.17217943078349e+001°)
1.57398286446620e+001	(-9.09523306210289e+000dB,-2.17523799118950e+001°)
1.57761126969933e+001	(-9.10184254419299e+000dB,-2.17829268804306e+001°)
1.58124803927037e+001	(-9.10847160618682e+000dB,-2.18134346996267e+001°)
1.58489319246110e+001	(-9.11512026843634e+000dB,-2.18439028400660e+001°)
1.58854674859776e+001	(-9.12178855182914e+000dB,-2.18743307907083e+001°)
1.59220872705115e+001	(-9.12847647733286e+000dB,-2.19047180040945e+001°)
1.59587914723672e+001	(-9.13518406312150e+000dB,-2.19350639556305e+001°)
1.59955802861465e+001	(-9.14191133040256e+000dB,-2.19653681189402e+001°)
1.60324539069002e+001	(-9.14865829853126e+000dB,-2.19956299460454e+001°)
1.60694125301286e+001	(-9.15542498741393e+000dB,-2.20258489275710e+001°)
1.61064563517825e+001	(-9.16221141454966e+000dB,-2.20560245040793e+001°)
1.61435855682647e+001	(-9.16901759867176e+000dB,-2.20861561228418e+001°)
1.61808003764305e+001	(-9.17584355831353e+000dB,-2.21162432610273e+001°)
1.62181009735891e+001	(-9.18268931189582e+000dB,-2.21462853787460e+001°)
1.62554875575047e+001	(-9.18955487779326e+000dB,-2.21762819055993e+001°)
1.62929603263970e+001	(-9.19644027241455e+000dB,-2.22062322962985e+001°)
1.63305194789432e+001	(-9.20334551318307e+000dB,-2.22361360320757e+001°)
1.63681652142779e+001	(-9.21027061678280e+000dB,-2.22659925210043e+001°)
1.64058977319952e+001	(-9.21721560079009e+000dB,-2.22958012243867e+001°)
1.64437172321491e+001	(-9.22418048149041e+000dB,-2.23255615762422e+001°)
1.64816239152549e+001	(-9.23116527463538e+000dB,-2.23552730328896e+001°)
1.65196179822900e+001	(-9.23816999607243e+000dB,-2.23849350134207e+001°)
1.65576996346951e+001	(-9.24519466118069e+000dB,-2.24145469457286e+001°)
1.65958690743754e+001	(-9.25223928501646e+000dB,-2.24441083010959e+001°)
1.66341265037015e+001	(-9.25930388390381e+000dB,-2.24736184825337e+001°)
1.66724721255104e+001	(-9.26638847001234e+000dB,-2.25030769190472e+001°)
1.67109061431069e+001	(-9.27349306017832e+000dB,-2.25324830489078e+001°)
1.67494287602642e+001	(-9.28061766499818e+000dB,-2.25618363033795e+001°)
1.67880401812254e+001	(-9.28776230158475e+000dB,-2.25911360937898e+001°)
1.68267406107045e+001	(-9.29492698310104e+000dB,-2.26203818168937e+001°)
1.68655302538872e+001	(-9.30211171982469e+000dB,-2.26495729402815e+001°)
1.69044093164324e+001	(-9.30931652657446e+000dB,-2.26787088649021e+001°)
1.69433780044731e+001	(-9.31654141502008e+000dB,-2.27077889723348e+001°)
1.69824365246172e+001	(-9.32378639791426e+000dB,-2.27368127261552e+001°)
1.70215850839493e+001	(-9.33105148784388e+000dB,-2.27657795030717e+001°)
1.70608238900310e+001	(-9.33833669263276e+000dB,-2.27946887179770e+001°)
1.71001531509027e+001	(-9.34564202746051e+000dB,-2.28235397817902e+001°)
1.71395730750841e+001	(-9.35296750145955e+000dB,-2.28523321021229e+001°)
1.71790838715757e+001	(-9.36031312346921e+000dB,-2.28810650750518e+001°)
1.72186857498599e+001	(-9.36767890656297e+000dB,-2.29097381046889e+001°)
1.72583789199018e+001	(-9.37506485831061e+000dB,-2.29383505828600e+001°)
1.72981635921508e+001	(-9.38247099003507e+000dB,-2.29669019045894e+001°)
1.73380399775412e+001	(-9.38989730866325e+000dB,-2.29953914800329e+001°)
1.73780082874935e+001	(-9.39734382473469e+000dB,-2.30238186838688e+001°)
1.74180687339159e+001	(-9.40481054470247e+000dB,-2.30521829171845e+001°)
1.74582215292048e+001	(-9.41229747857619e+000dB,-2.30804835383254e+001°)
1.74984668862464e+001	(-9.41980463312782e+000dB,-2.31087199799062e+001°)
1.75388050184174e+001	(-9.42733201494134e+000dB,-2.31368916037219e+001°)
1.75792361395867e+001	(-9.43487963269513e+000dB,-2.31649977839805e+001°)
1.76197604641161e+001	(-9.44244749170873e+000dB,-2.31930379094326e+001°)
1.76603782068614e+001	(-9.45003559845999e+000dB,-2.32210113506057e+001°)
1.77010895831740e+001	(-9.45764395797913e+000dB,-2.32489174874627e+001°)
1.77418948089014e+001	(-9.46527257792680e+000dB,-2.32767556999491e+001°)
1.77827941003890e+001	(-9.47292146234648e+000dB,-2.33045253290037e+001°)
1.78237876744807e+001	(-9.48059061477952e+000dB,-2.33322257875907e+001°)
1.78648757485203e+001	(-9.48828004120970e+000dB,-2.33598564140657e+001°)
1.79060585403527e+001	(-9.49598974461935e+000dB,-2.33874165834959e+001°)
1.79473362683250e+001	(-9.50371972942774e+000dB,-2.34149056604006e+001°)
1.79887091512877e+001	(-9.51146999822758e+000dB,-2.34423230034936e+001°)
1.80301774085955e+001	(-9.51924055400715e+000dB,-2.34696679684943e+001°)
1.80717412601090e+001	(-9.52703139930300e+000dB,-2.34969399127752e+001°)
1.81134009261958e+001	(-9.53484253661896e+000dB,-2.35241381930227e+001°)
1.81551566277311e+001	(-9.54267396666816e+000dB,-2.35512621672747e+001°)
1.81970085860996e+001	(-9.55052569156592e+000dB,-2.35783111792116e+001°)
1.82389570231961e+001	(-9.55839771128708e+000dB,-2.36052845870696e+001°)
1.82810021614272e+001	(-9.56629002732250e+000dB,-2.36321817207391e+001°)
1.83231442237119e+001	(-9.57420263766725e+000dB,-2.36590019528869e+001°)
1.83653834334832e+001	(-9.58213554516223e+000dB,-2.36857445981355e+001°)
1.84077200146893e+001	(-9.59008874780602e+000dB,-2.37124090135771e+001°)
1.84501541917945e+001	(-9.59806224245725e+000dB,-2.37389945308535e+001°)
1.84926861897805e+001	(-9.60605603088679e+000dB,-2.37655004916415e+001°)
1.85353162341479e+001	(-9.61407010787229e+000dB,-2.37919262345043e+001°)
1.85780445509167e+001	(-9.62210447230884e+000dB,-2.38182710913713e+001°)
1.86208713666284e+001	(-9.63015912066043e+000dB,-2.38445343755335e+001°)
1.86637969083464e+001	(-9.63823405187322e+000dB,-2.38707154464711e+001°)
1.87068214036578e+001	(-9.64632925996130e+000dB,-2.38968136088655e+001°)
1.87499450806739e+001	(-9.65444474148633e+000dB,-2.39228281921492e+001°)
1.87931681680324e+001	(-9.66258049138899e+000dB,-2.39487585311385e+001°)
1.88364908948977e+001	(-9.67073650746990e+000dB,-2.39746039321483e+001°)
1.88799134909627e+001	(-9.67891277978130e+000dB,-2.40003637322600e+001°)
1.89234361864495e+001	(-9.68710930566376e+000dB,-2.40260372312885e+001°)
1.89670592121112e+001	(-9.69532607573759e+000dB,-2.40516237483530e+001°)
1.90107827992327e+001	(-9.70356308667458e+000dB,-2.40771226161124e+001°)
1.90546071796322e+001	(-9.71182033018144e+000dB,-2.41025331117270e+001°)
1.90985325856621e+001	(-9.72009779625830e+000dB,-2.41278545830185e+001°)
1.91425592502106e+001	(-9.72839548130356e+000dB,-2.41530863012169e+001°)
1.91866874067026e+001	(-9.73671337046681e+000dB,-2.41782276019195e+001°)
1.92309172891013e+001	(-9.74505146031782e+000dB,-2.42032777881718e+001°)
1.92752491319091e+001	(-9.75340973858084e+000dB,-2.42282361431865e+001°)
1.93196831701690e+001	(-9.76178819524677e+000dB,-2.42531019744271e+001°)
1.93642196394658e+001	(-9.77018682149678e+000dB,-2.42778745848088e+001°)
1.94088587759275e+001	(-9.77860560310521e+000dB,-2.43025532713352e+001°)
1.94536008162263e+001	(-9.78704453183832e+000dB,-2.43271373334347e+001°)
1.94984459975802e+001	(-9.79550359486408e+000dB,-2.43516260485918e+001°)
1.95433945577537e+001	(-9.80398277871336e+000dB,-2.43760187321286e+001°)
1.95884467350596e+001	(-9.81248207212512e+000dB,-2.44003146350767e+001°)
1.96336027683602e+001	(-9.82100146019419e+000dB,-2.44245130816513e+001°)
1.96788628970682e+001	(-9.82954092896774e+000dB,-2.44486133538414e+001°)
1.97242273611483e+001	(-9.83810046447613e+000dB,-2.44726147216365e+001°)
1.97696964011183e+001	(-9.84668005403494e+000dB,-2.44965164728963e+001°)
1.98152702580507e+001	(-9.85527967824339e+000dB,-2.45203178744035e+001°)
1.98609491735734e+001	(-9.86389932482584e+000dB,-2.45440182359784e+001°)
1.99067333898716e+001	(-9.87253897500701e+000dB,-2.45676168023658e+001°)
1.99526231496885e+001	(-9.88119861325177e+000dB,-2.45911128645071e+001°)
1.99986186963271e+001	(-9.88987822191683e+000dB,-2.46145057024838e+001°)
2.00447202736513e+001	(-9.89857778161586e+000dB,-2.46377945678718e+001°)
2.00909281260870e+001	(-9.90729727570260e+000dB,-2.46609787534029e+001°)
2.01372424986236e+001	(-9.91603668587196e+000dB,-2.46840574935758e+001°)
2.01836636368153e+001	(-9.92479598905350e+000dB,-2.47070300900050e+001°)
2.02301917867824e+001	(-9.93357516882971e+000dB,-2.47298957888215e+001°)
2.02768271952125e+001	(-9.94237420261499e+000dB,-2.47526538540689e+001°)
2.03235701093619e+001	(-9.95119307104780e+000dB,-2.47753035513449e+001°)
2.03704207770569e+001	(-9.96003175050810e+000dB,-2.47978441324547e+001°)
2.04173794466950e+001	(-9.96889021997481e+000dB,-2.48202748676943e+001°)
2.04644463672464e+001	(-9.97776845620102e+000dB,-2.48425950046997e+001°)
2.05116217882553e+001	(-9.98666643638161e+000dB,-2.48648037954494e+001°)
2.05589059598411e+001	(-9.99558413698628e+000dB,-2.48869004965062e+001°)
2.06062991326997e+001	(-1.00045215329943e+001dB,-2.49088843553218e+001°)
2.06538015581050e+001	(-1.00134786004710e+001dB,-2.49307546143348e+001°)
2.07014134879101e+001	(-1.00224553117873e+001dB,-2.49525105418649e+001°)
2.07491351745488e+001	(-1.00314516434973e+001dB,-2.49741513613839e+001°)
2.07969668710366e+001	(-1.00404675666877e+001dB,-2.49956763510941e+001°)
2.08449088309726e+001	(-1.00495030567011e+001dB,-2.50170847025414e+001°)
2.08929613085401e+001	(-1.00585580835214e+001dB,-2.50383756967631e+001°)
2.09411245585086e+001	(-1.00676326191911e+001dB,-2.50595485670930e+001°)
2.09893988362349e+001	(-1.00767266360564e+001dB,-2.50806025279264e+001°)
2.10377843976644e+001	(-1.00858401039000e+001dB,-2.51015368271095e+001°)
2.10862814993326e+001	(-1.00949729924532e+001dB,-2.51223507309238e+001°)
2.11348903983661e+001	(-1.01041252708054e+001dB,-2.51430434262305e+001°)
2.11836113524847e+001	(-1.01132969083959e+001dB,-2.51636141655668e+001°)
2.12324446200019e+001	(-1.01224878716077e+001dB,-2.51840621759913e+001°)
2.12813904598268e+001	(-1.01316981312213e+001dB,-2.52043866976375e+001°)
2.13304491314654e+001	(-1.01409276521370e+001dB,-2.52245869517201e+001°)
2.13796208950220e+001	(-1.01501764011754e+001dB,-2.52446621416099e+001°)
2.14289060112002e+001	(-1.01594443423151e+001dB,-2.52646115192108e+001°)
2.14783047413050e+001	(-1.01687314446675e+001dB,-2.52844342861060e+001°)
2.15278173472434e+001	(-1.01780376675741e+001dB,-2.53041296863995e+001°)
2.15774440915263e+001	(-1.01873629790948e+001dB,-2.53236969211070e+001°)
2.16271852372698e+001	(-1.01967073414795e+001dB,-2.53431352152050e+001°)
2.16770410481966e+001	(-1.02060707155769e+001dB,-2.53624437887898e+001°)
2.17270117886371e+001	(-1.02154530660155e+001dB,-2.53816218343220e+001°)
2.17770977235312e+001	(-1.02248543521390e+001dB,-2.54006686012824e+001°)
2.18272991184297e+001	(-1.02342745345347e+001dB,-2.54195832645219e+001°)
2.18776162394952e+001	(-1.02437135768865e+001dB,-2.54383650667702e+001°)
2.19280493535041e+001	(-1.02531714338643e+001dB,-2.54570131906590e+001°)
2.19785987278479e+001	(-1.02626480672864e+001dB,-2.54755268879744e+001°)
2.20292646305342e+001	(-1.02721434337024e+001dB,-2.54939053228786e+001°)
2.20800473301886e+001	(-1.02816574919478e+001dB,-2.55121477055424e+001°)
2.21309470960560e+001	(-1.02911901977365e+001dB,-2.55302532516818e+001°)
2.21819641980018e+001	(-1.03007415079371e+001dB,-2.55482211645976e+001°)
2.22330989065137e+001	(-1.03103113776960e+001dB,-2.55660506418055e+001°)
2.22843514927027e+001	(-1.03198997621117e+001dB,-2.55837408724310e+001°)
