Freq.	V(out)
4.57088189614870e+03	(2.71493410441311e+01dB,-1.86918370887892e-01°)
4.67735141287193e+03	(2.71492790811125e+01dB,-1.93161529000784e-01°)
4.78630092322633e+03	(2.71492143142760e+01dB,-1.99501671169769e-01°)
4.89778819368441e+03	(2.71491466230710e+01dB,-2.05941787418053e-01°)
5.01187233627267e+03	(2.71490758823057e+01dB,-2.12484896187825e-01°)
5.12861383991359e+03	(2.71490019619937e+01dB,-2.19134044410670e-01°)
5.24807460249767e+03	(2.71489247272552e+01dB,-2.25892307511020e-01°)
5.37031796370247e+03	(2.71488440381747e+01dB,-2.32762789336048e-01°)
5.49540873857618e+03	(2.71487597496930e+01dB,-2.39748622012165e-01°)
5.62341325190343e+03	(2.71486717114876e+01dB,-2.46852965722816e-01°)
5.75439937337150e+03	(2.71485797678662e+01dB,-2.54079008405319e-01°)
5.88843655355582e+03	(2.71484837576564e+01dB,-2.61429965363431e-01°)
6.02559586074351e+03	(2.71483835141157e+01dB,-2.68909078793316e-01°)
6.16595001861475e+03	(2.71482788648371e+01dB,-2.76519617220328e-01°)
6.30957344480186e+03	(2.71481696316663e+01dB,-2.84264874842679e-01°)
6.45654229034648e+03	(2.71480556306493e+01dB,-2.92148170783643e-01°)
6.60693448007588e+03	(2.71479366719519e+01dB,-3.00172848244882e-01°)
6.76082975391974e+03	(2.71478125598397e+01dB,-3.08342273566712e-01°)
6.91830970918928e+03	(2.71476830926376e+01dB,-3.16659835187334e-01°)
7.07945784384129e+03	(2.71475480627207e+01dB,-3.25128942506482e-01°)
7.24435960074981e+03	(2.71474072565317e+01dB,-3.33753024651350e-01°)
7.41310241300908e+03	(2.71472604546087e+01dB,-3.42535529146685e-01°)
7.58577575029174e+03	(2.71471074316360e+01dB,-3.51479920490521e-01°)
7.76247116628682e+03	(2.71469479565313e+01dB,-3.60589678640468e-01°)
7.94328234724272e+03	(2.71467817925521e+01dB,-3.69868297412972e-01°)
8.12830516164089e+03	(2.71466086974302e+01dB,-3.79319282802160e-01°)
8.31763771102661e+03	(2.71464284235486e+01dB,-3.88946151224900e-01°)
8.51138038202366e+03	(2.71462407181578e+01dB,-3.98752427700461e-01°)
8.70963589956070e+03	(2.71460453236084e+01dB,-4.08741643974722e-01°)
8.91250938133734e+03	(2.71458419776492e+01dB,-4.18917336600838e-01°)
9.12010839355898e+03	(2.71456304137615e+01dB,-4.29283044989686e-01°)
9.33254300796979e+03	(2.71454103615308e+01dB,-4.39842309447029e-01°)
9.54992586021424e+03	(2.71451815470938e+01dB,-4.50598669215132e-01°)
9.77237220955798e+03	(2.71449436935998e+01dB,-4.61555660536361e-01°)
9.99999999999987e+03	(2.71446965217718e+01dB,-4.72716814767638e-01°)
1.02329299228074e+04	(2.71444397504918e+01dB,-4.84085656565395e-01°)
1.04712854805089e+04	(2.71441730974630e+01dB,-4.95665702172321e-01°)
1.07151930523759e+04	(2.71438962799341e+01dB,-5.07460457836684e-01°)
1.09647819614317e+04	(2.71436090154872e+01dB,-5.19473418398613e-01°)
1.12201845430195e+04	(2.71433110228901e+01dB,-5.31708066076798e-01°)
1.14815362149687e+04	(2.71430020230346e+01dB,-5.44167869503142e-01°)
1.17489755493951e+04	(2.71426817399161e+01dB,-5.56856283038233e-01°)
1.20226443461740e+04	(2.71423499017071e+01dB,-5.69776746421991e-01°)
1.23026877081237e+04	(2.71420062419027e+01dB,-5.82932684803705e-01°)
1.25892541179415e+04	(2.71416505005239e+01dB,-5.96327509202449e-01°)
1.28824955169312e+04	(2.71412824253953e+01dB,-6.09964617453046e-01°)
1.31825673855639e+04	(2.71409017735044e+01dB,-6.23847395692209e-01°)
1.34896288259164e+04	(2.71405083123971e+01dB,-6.37979220441411e-01°)
1.38038426460287e+04	(2.71401018216758e+01dB,-6.52363461346580e-01°)
1.41253754462274e+04	(2.71396820945172e+01dB,-6.67003484631882e-01°)
1.44543977074591e+04	(2.71392489392680e+01dB,-6.81902657328821e-01°)
1.47910838816819e+04	(2.71388021810712e+01dB,-6.97064352338119e-01°)
1.51356124843619e+04	(2.71383416635452e+01dB,-7.12491954382627e-01°)
1.54881661891246e+04	(2.71378672504830e+01dB,-7.28188866906293e-01°)
1.58489319246109e+04	(2.71373788275653e+01dB,-7.44158519971457e-01°)
1.62181009735891e+04	(2.71368763040987e+01dB,-7.60404379203372e-01°)
1.65958690743754e+04	(2.71363596147473e+01dB,-7.76929955824791e-01°)
1.69824365246172e+04	(2.71358287212281e+01dB,-7.93738817815713e-01°)
1.73780082874935e+04	(2.71352836140009e+01dB,-8.10834602231629e-01°)
1.77827941003890e+04	(2.71347243139031e+01dB,-8.28221028698130e-01°)
1.81970085860996e+04	(2.71341508737087e+01dB,-8.45901914094339e-01°)
1.86208713666284e+04	(2.71335633796250e+01dB,-8.63881188426535e-01°)
1.90546071796322e+04	(2.71329619526883e+01dB,-8.82162911881156e-01°)
1.94984459975802e+04	(2.71323467500322e+01dB,-9.00751293032207e-01°)
1.99526231496885e+04	(2.71317179660435e+01dB,-9.19650708169043e-01°)
2.04173794466950e+04	(2.71310758333345e+01dB,-9.38865721687704e-01°)
2.08929613085401e+04	(2.71304206235898e+01dB,-9.58401107489335e-01°)
2.13796208950220e+04	(2.71297526481753e+01dB,-9.78261871294707e-01°)
2.18776162394952e+04	(2.71290722585855e+01dB,-9.98453273786775e-01°)
2.23872113856831e+04	(2.71283798466473e+01dB,-1.01898085446928e+00°)
2.29086765276774e+04	(2.71276758445002e+01dB,-1.03985045611524e+00°)
2.34422881531989e+04	(2.71269607243324e+01dB,-1.06106824967206e+00°)
2.39883291901946e+04	(2.71262349978568e+01dB,-1.08264075946892e+00°)
2.45470891568500e+04	(2.71254992155322e+01dB,-1.10457488857340e+00°)
2.51188643150954e+04	(2.71247539655111e+01dB,-1.12687794412027e+00°)
2.57039578276883e+04	(2.71239998723247e+01dB,-1.14955766244606e+00°)
2.63026799189534e+04	(2.71232375952960e+01dB,-1.17262223384198e+00°)
2.69153480392688e+04	(2.71224678266876e+01dB,-1.19608032675006e+00°)
2.75422870333813e+04	(2.71216912896057e+01dB,-1.21994111121730e+00°)
2.81838293126441e+04	(2.71209087356518e+01dB,-1.24421428143607e+00°)
2.88403150312656e+04	(2.71201209423328e+01dB,-1.26891007719227e+00°)
2.95120922666634e+04	(2.71193287102825e+01dB,-1.29403930407225e+00°)
3.01995172040197e+04	(2.71185328602797e+01dB,-1.31961335227222e+00°)
3.09029543251354e+04	(2.71177342300873e+01dB,-1.34564421387783e+00°)
3.16227766016833e+04	(2.71169336711617e+01dB,-1.37214449850302e+00°)
3.23593656929623e+04	(2.71161320452486e+01dB,-1.39912744718913e+00°)
3.31131121482586e+04	(2.71153302208875e+01dB,-1.42660694449363e+00°)
3.38844156139197e+04	(2.71145290698499e+01dB,-1.45459752871038e+00°)
3.46736850452526e+04	(2.71137294635920e+01dB,-1.48311440020972e+00°)
3.54813389233570e+04	(2.71129322696743e+01dB,-1.51217342788150e+00°)
3.63078054770096e+04	(2.71121383482610e+01dB,-1.54179115371551e+00°)
3.71535229097167e+04	(2.71113485486578e+01dB,-1.57198479556168e+00°)
3.80189396320555e+04	(2.71105637059905e+01dB,-1.60277224814821e+00°)
3.89045144994275e+04	(2.71097846379878e+01dB,-1.63417208244644e+00°)
3.98107170553491e+04	(2.71090121419475e+01dB,-1.66620354350481e+00°)
4.07380277804107e+04	(2.71082469918647e+01dB,-1.69888654687992e+00°)
4.16869383470329e+04	(2.71074899357935e+01dB,-1.73224167382481e+00°)
4.26579518801586e+04	(2.71067416934110e+01dB,-1.76629016539132e+00°)
4.36515832240159e+04	(2.71060029538421e+01dB,-1.80105391563054e+00°)
4.46683592150956e+04	(2.71052743737283e+01dB,-1.83655546407243e+00°)
4.57088189614868e+04	(2.71045565755665e+01dB,-1.87281798767758e+00°)
4.67735141287191e+04	(2.71038501463166e+01dB,-1.90986529245223e+00°)
4.78630092322631e+04	(2.71031556362843e+01dB,-1.94772180492373e+00°)
4.89778819368439e+04	(2.71024735582695e+01dB,-1.98641256365863e+00°)
5.01187233627264e+04	(2.71018043870015e+01dB,-2.02596321102141e+00°)
5.12861383991357e+04	(2.71011485588161e+01dB,-2.06639998533380e+00°)
5.24807460249764e+04	(2.71005064716034e+01dB,-2.10774971361816e+00°)
5.37031796370244e+04	(2.70998784849910e+01dB,-2.15003980507171e+00°)
5.49540873857616e+04	(2.70992649207653e+01dB,-2.19329824542108e+00°)
5.62341325190340e+04	(2.70986660634941e+01dB,-2.23755359228025e+00°)
5.75439937337148e+04	(2.70980821613723e+01dB,-2.28283497163960e+00°)
5.88843655355580e+04	(2.70975134272240e+01dB,-2.32917207557503e+00°)
6.02559586074348e+04	(2.70969600396924e+01dB,-2.37659516127437e+00°)
6.16595001861472e+04	(2.70964221445577e+01dB,-2.42513505144515e+00°)
6.30957344480183e+04	(2.70958998562019e+01dB,-2.47482313617100e+00°)
6.45654229034645e+04	(2.70953932591609e+01dB,-2.52569137624836e+00°)
6.60693448007586e+04	(2.70949024097893e+01dB,-2.57777230805159e+00°)
6.76082975391971e+04	(2.70944273379902e+01dB,-2.63109904992976e+00°)
6.91830970918925e+04	(2.70939680490031e+01dB,-2.68570531015965e+00°)
7.07945784384127e+04	(2.70935245252273e+01dB,-2.74162539643888e+00°)
7.24435960074979e+04	(2.70930967280863e+01dB,-2.79889422692423e+00°)
7.41310241300906e+04	(2.70926845998841e+01dB,-2.85754734278702e+00°)
7.58577575029172e+04	(2.70922880656909e+01dB,-2.91762092227708e+00°)
7.76247116628679e+04	(2.70919070351791e+01dB,-2.97915179624595e+00°)
7.94328234724269e+04	(2.70915414044713e+01dB,-3.04217746512308e+00°)
8.12830516164086e+04	(2.70911910579312e+01dB,-3.10673611728864e+00°)
8.31763771102658e+04	(2.70908558699316e+01dB,-3.17286664882724e+00°)
8.51138038202363e+04	(2.70905357065666e+01dB,-3.24060868460667e+00°)
8.70963589956067e+04	(2.70902304273043e+01dB,-3.31000260065815e+00°)
8.91250938133731e+04	(2.70899398866048e+01dB,-3.38108954782399e+00°)
9.12010839355895e+04	(2.70896639354498e+01dB,-3.45391147662417e+00°)
9.33254300796976e+04	(2.70894024228202e+01dB,-3.52851116333002e+00°)
9.54992586021420e+04	(2.70891551971057e+01dB,-3.60493223719984e+00°)
9.77237220955795e+04	(2.70889221074437e+01dB,-3.68321920886217e+00°)
9.99999999999984e+04	(2.70887030049831e+01dB,-3.76341749981766e+00°)
1.02329299228074e+05	(2.70884977441006e+01dB,-3.84557347305470e+00°)
1.04712854805088e+05	(2.70883061835060e+01dB,-3.92973446474240e+00°)
1.07151930523759e+05	(2.70881281873206e+01dB,-4.01594881702344e+00°)
1.09647819614317e+05	(2.70879636260552e+01dB,-4.10426591187232e+00°)
1.12201845430195e+05	(2.70878123775463e+01dB,-4.19473620605110e+00°)
1.14815362149686e+05	(2.70876743277998e+01dB,-4.28741126713911e+00°)
1.17489755493951e+05	(2.70875493717891e+01dB,-4.38234381067115e+00°)
1.20226443461739e+05	(2.70874374141869e+01dB,-4.47958773839407e+00°)
1.23026877081236e+05	(2.70873383700320e+01dB,-4.57919817765888e+00°)
1.25892541179415e+05	(2.70872521653211e+01dB,-4.68123152197774e+00°)
1.28824955169311e+05	(2.70871787375798e+01dB,-4.78574547279293e+00°)
1.31825673855639e+05	(2.70871180363357e+01dB,-4.89279908247368e+00°)
1.34896288259163e+05	(2.70870700235532e+01dB,-5.00245279859676e+00°)
1.38038426460286e+05	(2.70870346740102e+01dB,-5.11476850956257e+00°)
1.41253754462273e+05	(2.70870119756179e+01dB,-5.22980959159983e+00°)
1.44543977074590e+05	(2.70870019296786e+01dB,-5.34764095720734e+00°)
1.47910838816818e+05	(2.70870045510943e+01dB,-5.46832910511941e+00°)
1.51356124843618e+05	(2.70870198685172e+01dB,-5.59194217185030e+00°)
1.54881661891246e+05	(2.70870479244289e+01dB,-5.71854998490188e+00°)
1.58489319246109e+05	(2.70870887751658e+01dB,-5.84822411770937e+00°)
1.62181009735890e+05	(2.70871424908926e+01dB,-5.98103794644001e+00°)
1.65958690743753e+05	(2.70872091554746e+01dB,-6.11706670869667e+00°)
1.69824365246172e+05	(2.70872888663229e+01dB,-6.25638756428222e+00°)
1.73780082874935e+05	(2.70873817341113e+01dB,-6.39907965807389e+00°)
1.77827941003889e+05	(2.70874878824604e+01dB,-6.54522418518432e+00°)
1.81970085860995e+05	(2.70876074474866e+01dB,-6.69490445847512e+00°)
1.86208713666284e+05	(2.70877405772959e+01dB,-6.84820597860282e+00°)
1.90546071796322e+05	(2.70878874313288e+01dB,-7.00521650668930e+00°)
1.94984459975801e+05	(2.70880481796239e+01dB,-7.16602613980258e+00°)
1.99526231496885e+05	(2.70882230019283e+01dB,-7.33072738936746e+00°)
2.04173794466949e+05	(2.70884120866821e+01dB,-7.49941526269772e+00°)
2.08929613085400e+05	(2.70886156298355e+01dB,-7.67218734779380e+00°)
2.13796208950220e+05	(2.70888338335002e+01dB,-7.84914390160834e+00°)
2.18776162394952e+05	(2.70890669044034e+01dB,-8.03038794195450e+00°)
2.23872113856830e+05	(2.70893150521426e+01dB,-8.21602534327424e+00°)
2.29086765276773e+05	(2.70895784871905e+01dB,-8.40616493644478e+00°)
2.34422881531988e+05	(2.70898574186501e+01dB,-8.60091861288636e+00°)
2.39883291901945e+05	(2.70901520517282e+01dB,-8.80040143317563e+00°)
2.45470891568499e+05	(2.70904625848765e+01dB,-9.00473174040507e+00°)
2.51188643150954e+05	(2.70907892065964e+01dB,-9.21403127857237e+00°)
2.57039578276882e+05	(2.70911320918508e+01dB,-9.42842531623798e+00°)
2.63026799189534e+05	(2.70914913980329e+01dB,-9.64804277573222e+00°)
2.69153480392687e+05	(2.70918672604944e+01dB,-9.87301636825473e+00°)
2.75422870333812e+05	(2.70922597874947e+01dB,-1.01034827350702e+01°)
2.81838293126440e+05	(2.70926690546278e+01dB,-1.03395825952380e+01°)
2.88403150312656e+05	(2.70930950985636e+01dB,-1.05814609001118e+01°)
2.95120922666633e+05	(2.70935379101009e+01dB,-1.08292669950045e+01°)
3.01995172040196e+05	(2.70939974264399e+01dB,-1.10831547883525e+01°)
3.09029543251354e+05	(2.70944735225798e+01dB,-1.13432829287557e+01°)
3.16227766016832e+05	(2.70949660017872e+01dB,-1.16098149902739e+01°)
3.23593656929623e+05	(2.70954745849879e+01dB,-1.18829196663434e+01°)
3.31131121482585e+05	(2.70959988990355e+01dB,-1.21627709727575e+01°)
3.38844156139197e+05	(2.70965384636825e+01dB,-1.24495484600590e+01°)
3.46736850452526e+05	(2.70970926771735e+01dB,-1.27434374358133e+01°)
3.54813389233569e+05	(2.70976608002832e+01dB,-1.30446291971161e+01°)
3.63078054770095e+05	(2.70982419386626e+01dB,-1.33533212737782e+01°)
3.71535229097166e+05	(2.70988350233441e+01dB,-1.36697176826228e+01°)
3.80189396320555e+05	(2.70994387891671e+01dB,-1.39940291932161e+01°)
3.89045144994274e+05	(2.71000517509898e+01dB,-1.43264736054946e+01°)
3.98107170553490e+05	(2.71006721774101e+01dB,-1.46672760396151e+01°)
4.07380277804106e+05	(2.71012980617996e+01dB,-1.50166692383673e+01°)
4.16869383470328e+05	(2.71019270903513e+01dB,-1.53748938824593e+01°)
4.26579518801585e+05	(2.71025566068892e+01dB,-1.57421989189301e+01°)
4.36515832240158e+05	(2.71031835741036e+01dB,-1.61188419028730e+01°)
4.46683592150955e+05	(2.71038045308842e+01dB,-1.65050893526193e+01°)
4.57088189614867e+05	(2.71044155453822e+01dB,-1.69012171183899e+01°)
4.67735141287190e+05	(2.71050121634009e+01dB,-1.73075107643600e+01°)
4.78630092322630e+05	(2.71055893516803e+01dB,-1.77242659639469e+01°)
4.89778819368438e+05	(2.71061414356043e+01dB,-1.81517889079530e+01°)
5.01187233627263e+05	(2.71066620308156e+01dB,-1.85903967250194e+01°)
5.12861383991356e+05	(2.71071439682121e+01dB,-1.90404179137020e+01°)
5.24807460249763e+05	(2.71075792116881e+01dB,-1.95021927850706e+01°)
5.37031796370243e+05	(2.71079587680424e+01dB,-1.99760739146767e+01°)
5.49540873857615e+05	(2.71082725882953e+01dB,-2.04624266021100e+01°)
5.62341325190339e+05	(2.71085094597537e+01dB,-2.09616293362264e+01°)
5.75439937337147e+05	(2.71086568879812e+01dB,-2.14740742635253e+01°)
5.88843655355579e+05	(2.71087009678695e+01dB,-2.20001676566355e+01°)
6.02559586074347e+05	(2.71086262429318e+01dB,-2.25403303793706e+01°)
6.16595001861471e+05	(2.71084155518327e+01dB,-2.30949983439112e+01°)
6.30957344480182e+05	(2.71080498612545e+01dB,-2.36646229552043e+01°)
6.45654229034644e+05	(2.71075080839866e+01dB,-2.42496715363762e+01°)
6.60693448007584e+05	(2.71067668812367e+01dB,-2.48506277283433e+01°)
6.76082975391970e+05	(2.71058004480272e+01dB,-2.54679918552900e+01°)
6.91830970918924e+05	(2.71045802805739e+01dB,-2.61022812466889e+01°)
7.07945784384125e+05	(2.71030749245225e+01dB,-2.67540305049089e+01°)
7.24435960074977e+05	(2.71012497029277e+01dB,-2.74237917059275e+01°)
7.41310241300904e+05	(2.70990664228666e+01dB,-2.81121345188461e+01°)
7.58577575029170e+05	(2.70964830596928e+01dB,-2.88196462279345e+01°)
7.76247116628678e+05	(2.70934534179700e+01dB,-2.95469316388126e+01°)
7.94328234724267e+05	(2.70899267683077e+01dB,-3.02946128480181e+01°)
8.12830516164085e+05	(2.70858474594450e+01dB,-3.10633288525437e+01°)
8.31763771102656e+05	(2.70811545052372e+01dB,-3.18537349734399e+01°)
8.51138038202361e+05	(2.70757811464545e+01dB,-3.26665020644981e+01°)
8.70963589956065e+05	(2.70696543877244e+01dB,-3.35023154742272e+01°)
8.91250938133729e+05	(2.70626945104148e+01dB,-3.43618737259781e+01°)
9.12010839355893e+05	(2.70548145628759e+01dB,-3.52458868784325e+01°)
9.33254300796974e+05	(2.70459198301211e+01dB,-3.61550745251599e+01°)
9.54992586021419e+05	(2.70359072859607e+01dB,-3.70901633896174e+01°)
9.77237220955793e+05	(2.70246650315180e+01dB,-3.80518844692077e+01°)
9.99999999999982e+05	(2.70120717252788e+01dB,-3.90409696801084e+01°)
1.02329299228074e+06	(2.69979960111568e+01dB,-4.00581479535840e+01°)
1.04712854805088e+06	(2.69822959525618e+01dB,-4.11041407341380e+01°)
1.07151930523759e+06	(2.69648184821734e+01dB,-4.21796568310412e+01°)
1.09647819614316e+06	(2.69453988789900e+01dB,-4.32853865777219e+01°)
1.12201845430194e+06	(2.69238602862530e+01dB,-4.44219952583216e+01°)
1.14815362149686e+06	(2.69000132860009e+01dB,-4.55901157682518e+01°)
1.17489755493951e+06	(2.68736555482204e+01dB,-4.67903404859287e+01°)
1.20226443461739e+06	(2.68445715747957e+01dB,-4.80232123468112e+01°)
1.23026877081236e+06	(2.68125325605982e+01dB,-4.92892151285445e+01°)
1.25892541179414e+06	(2.67772963959760e+01dB,-5.05887629779549e+01°)
1.28824955169311e+06	(2.67386078365040e+01dB,-5.19221892372775e+01°)
1.31825673855638e+06	(2.66961988668618e+01dB,-5.32897346574918e+01°)
1.34896288259163e+06	(2.66497892860830e+01dB,-5.46915351227890e+01°)
1.38038426460286e+06	(2.65990875407525e+01dB,-5.61276090485920e+01°)
1.41253754462273e+06	(2.65437918309937e+01dB,-5.75978446586506e+01°)
1.44543977074590e+06	(2.64835915108639e+01dB,-5.91019873899614e+01°)
1.47910838816818e+06	(2.64181688000812e+01dB,-6.06396277187941e+01°)
1.51356124843618e+06	(2.63472008174765e+01dB,-6.22101897418154e+01°)
1.54881661891245e+06	(2.62703619383255e+01dB,-6.38129208827723e+01°)
1.58489319246108e+06	(2.61873264676351e+01dB,-6.54468831222887e+01°)
1.62181009735890e+06	(2.60977716098322e+01dB,-6.71109461641222e+01°)
1.65958690743753e+06	(2.60013807023591e+01dB,-6.88037829507165e+01°)
1.69824365246171e+06	(2.58978466669492e+01dB,-7.05238679225859e+01°)
1.73780082874934e+06	(2.57868756185011e+01dB,-7.22694783761396e+01°)
1.77827941003889e+06	(2.56681905582337e+01dB,-7.40386992120881e+01°)
1.81970085860995e+06	(2.55415350661730e+01dB,-7.58294312817424e+01°)
1.86208713666283e+06	(2.54066768988750e+01dB,-7.76394034329313e+01°)
1.90546071796321e+06	(2.52634113925953e+01dB,-7.94661882337696e+01°)
1.94984459975801e+06	(2.51115645705717e+01dB,-8.13072212181775e+01°)
1.99526231496884e+06	(2.49509958564142e+01dB,-8.31598233568444e+01°)
2.04173794466949e+06	(2.47816003037961e+01dB,-8.50212263217305e+01°)
2.08929613085400e+06	(2.46033102658998e+01dB,-8.68885999877245e+01°)
2.13796208950219e+06	(2.44160964455740e+01dB,-8.87590815125385e+01°)
2.18776162394951e+06	(2.42199682883011e+01dB,-9.06298052607944e+01°)
2.23872113856830e+06	(2.40149737034392e+01dB,-9.24979327972885e+01°)
2.29086765276773e+06	(2.38011981235417e+01dB,-9.43606821706449e+01°)
2.34422881531988e+06	(2.35787629352509e+01dB,-9.62153557417343e+01°)
2.39883291901944e+06	(2.33478233370310e+01dB,-9.80593658792887e+01°)
2.45470891568498e+06	(2.31085656973853e+01dB,-9.98902579431459e+01°)
2.51188643150953e+06	(2.28612045014340e+01dB,-1.01705730095893e+02°)
2.57039578276881e+06	(2.26059789830917e+01dB,-1.03503649618433e+02°)
2.63026799189533e+06	(2.23431495444314e+01dB,-1.05282065544984e+02°)
2.69153480392686e+06	(2.20729940632740e+01dB,-1.07039217570408e+02°)
2.75422870333811e+06	(2.17958041851529e+01dB,-1.08773541309309e+02°)
2.81838293126440e+06	(2.15118816872952e+01dB,-1.10483670096746e+02°)
2.88403150312655e+06	(2.12215349909766e+01dB,-1.12168433610714e+02°)
2.95120922666633e+06	(2.09250758855869e+01dB,-1.13826853664144e+02°)
3.01995172040196e+06	(2.06228165138038e+01dB,-1.15458137559261e+02°)
3.09029543251353e+06	(2.03150666533920e+01dB,-1.17061669420202e+02°)
3.16227766016832e+06	(2.00021313178089e+01dB,-1.18636999924028e+02°)
3.23593656929622e+06	(1.96843086857687e+01dB,-1.20183834837538e+02°)
3.31131121482585e+06	(1.93618883593533e+01dB,-1.21702022742217e+02°)
3.38844156139196e+06	(1.90351499414760e+01dB,-1.23191542294749e+02°)
3.46736850452525e+06	(1.87043619165878e+01dB,-1.24652489329553e+02°)
3.54813389233568e+06	(1.83697808132024e+01dB,-1.26085064066166e+02°)
3.63078054770094e+06	(1.80316506233845e+01dB,-1.27489558639016e+02°)
3.71535229097165e+06	(1.76902024520930e+01dB,-1.28866345124123e+02°)
3.80189396320554e+06	(1.73456543684858e+01dB,-1.30215864196270e+02°)
3.89045144994273e+06	(1.69982114313153e+01dB,-1.31538614513401e+02°)
3.98107170553489e+06	(1.66480658615198e+01dB,-1.32835142892056e+02°)
4.07380277804105e+06	(1.62953973365844e+01dB,-1.34106035309700e+02°)
4.16869383470327e+06	(1.59403733830769e+01dB,-1.35351908746235e+02°)
4.26579518801584e+06	(1.55831498460171e+01dB,-1.36573403857447e+02°)
4.36515832240157e+06	(1.52238714158896e+01dB,-1.37771178458304e+02°)
4.46683592150954e+06	(1.48626721964788e+01dB,-1.38945901781954e+02°)
4.57088189614866e+06	(1.44996762989176e+01dB,-1.40098249472119e+02°)
4.67735141287189e+06	(1.41349984494554e+01dB,-1.41228899260473e+02°)
4.78630092322629e+06	(1.37687446004921e+01dB,-1.42338527277301e+02°)
4.89778819368436e+06	(1.34010125361578e+01dB,-1.43427804941869e+02°)
5.01187233627262e+06	(1.30318924654902e+01dB,-1.44497396378650e+02°)
5.12861383991355e+06	(1.26614675975701e+01dB,-1.45547956306808e+02°)
5.24807460249762e+06	(1.22898146944185e+01dB,-1.46580128351584e+02°)
5.37031796370242e+06	(1.19170045984034e+01dB,-1.47594543729388e+02°)
5.49540873857613e+06	(1.15431027320425e+01dB,-1.48591820260476e+02°)
5.62341325190338e+06	(1.11681695687391e+01dB,-1.49572561666976e+02°)
5.75439937337145e+06	(1.07922610737472e+01dB,-1.50537357116793e+02°)
5.88843655355577e+06	(1.04154291152354e+01dB,-1.51486780977600e+02°)
6.02559586074345e+06	(1.00377218457185e+01dB,-1.52421392748253e+02°)
6.16595001861470e+06	(9.65918405452512e+00dB,-1.53341737138253e+02°)
6.30957344480180e+06	(9.27985749225274e+00dB,-1.54248344268987e+02°)
6.45654229034642e+06	(8.89978116838527e+00dB,-1.55141729973315e+02°)
6.60693448007582e+06	(8.51899162337166e+00dB,-1.56022396172980e+02°)
6.76082975391968e+06	(8.13752317661919e+00dB,-1.56890831315487e+02°)
6.91830970918922e+06	(7.75540815188778e+00dB,-1.57747510854990e+02°)
7.07945784384123e+06	(7.37267708163107e+00dB,-1.58592897763216e+02°)
7.24435960074975e+06	(6.98935889179680e+00dB,-1.59427443058998e+02°)
7.41310241300902e+06	(6.60548106865761e+00dB,-1.60251586346178e+02°)
7.58577575029168e+06	(6.22106980910005e+00dB,-1.61065756351668e+02°)
7.76247116628676e+06	(5.83615015583697e+00dB,-1.61870371456558e+02°)
7.94328234724265e+06	(5.45074611894867e+00dB,-1.62665840214408e+02°)
8.12830516164082e+06	(5.06488078500269e+00dB,-1.63452561852127e+02°)
8.31763771102654e+06	(4.67857641505005e+00dB,-1.64230926749538e+02°)
8.51138038202359e+06	(4.29185453261196e+00dB,-1.65001316894721e+02°)
8.70963589956062e+06	(3.90473600279922e+00dB,-1.65764106312805e+02°)
8.91250938133727e+06	(3.51724110350931e+00dB,-1.66519661466588e+02°)
9.12010839355890e+06	(3.12938958970435e+00dB,-1.67268341627713e+02°)
9.33254300796971e+06	(2.74120075157327e+00dB,-1.68010499217714e+02°)
9.54992586021416e+06	(2.35269346742270e+00dB,-1.68746480118450e+02°)
9.77237220955790e+06	(1.96388625198195e+00dB,-1.69476623951764e+02°)
9.99999999999979e+06	(1.57479730079990e+00dB,-1.70201264328525e+02°)
1.02329299228073e+07	(1.18544453135769e+00dB,-1.70920729067087e+02°)
1.04712854805088e+07	(7.95845621422485e-01dB,-1.71635340381739e+02°)
1.07151930523758e+07	(4.06018045121928e-01dB,-1.72345415041449e+02°)
1.09647819614316e+07	(1.59791072636491e-02dB,-1.73051264499411e+02°)
1.12201845430194e+07	(-3.74254023764428e-01dB,-1.73753194993908e+02°)
1.14815362149686e+07	(-7.64664284101932e-01dB,-1.74451507621097e+02°)
1.17489755493950e+07	(-1.15523468319124e+00dB,-1.75146498380044e+02°)
1.20226443461739e+07	(-1.54594827293453e+00dB,-1.75838458190753e+02°)
1.23026877081236e+07	(-1.93678811690938e+00dB,-1.76527672885300e+02°)
1.25892541179414e+07	(-2.32773725942901e+00dB,-1.77214423172825e+02°)
1.28824955169311e+07	(-2.71877869415178e+00dB,-1.77898984578446e+02°)
1.31825673855638e+07	(-3.10989533207044e+00dB,-1.78581627356545e+02°)
1.34896288259162e+07	(-3.50106996862474e+00dB,-1.79262616378620e+02°)
1.38038426460286e+07	(-3.89228524975465e+00dB,-1.79942210995933e+02°)
1.41253754462272e+07	(-4.28352363669221e+00dB,1.79379335122999e+02°)
1.44543977074590e+07	(-4.67476736930159e+00dB,1.78701774179809e+02°)
1.47910838816818e+07	(-5.06599842780886e+00dB,1.78024864458568e+02°)
1.51356124843618e+07	(-5.45719849266581e+00dB,1.77348370563083e+02°)
1.54881661891245e+07	(-5.84834890245802e+00dB,1.76672063678744e+02°)
1.58489319246108e+07	(-6.23943060957030e+00dB,1.75995721859320e+02°)
1.62181009735889e+07	(-6.63042413349179e+00dB,1.75319130338359e+02°)
1.65958690743752e+07	(-7.02130951150976e+00dB,1.74642081865200e+02°)
1.69824365246171e+07	(-7.41206624659653e+00dB,1.73964377065433e+02°)
