time	V(out)
2.592220597624582e-03	-1.257132e+01
2.607845597624582e-03	-1.437139e+01
2.623470597624582e-03	-1.603376e+01
2.639095597624582e-03	-1.754247e+01
2.654720597624582e-03	-1.888300e+01
2.670345597624582e-03	-2.004239e+01
2.685970597624582e-03	-2.100948e+01
2.701595597624582e-03	-2.177495e+01
2.717220597624582e-03	-2.233144e+01
2.732845597624582e-03	-2.267357e+01
2.748470597624582e-03	-2.279806e+01
2.764095597624582e-03	-2.270371e+01
2.779720597624582e-03	-2.239142e+01
2.795345597624582e-03	-2.186421e+01
2.810970597624582e-03	-2.112714e+01
2.826595597624582e-03	-2.018733e+01
2.842220597624582e-03	-1.905381e+01
2.857845597624582e-03	-1.773751e+01
2.873470597624582e-03	-1.625107e+01
2.889095597624582e-03	-1.460878e+01
2.904720597624582e-03	-1.282651e+01
2.920345597624582e-03	-1.092148e+01
2.935970597624582e-03	-8.911989e+00
2.951595597624582e-03	-6.817390e+00
2.967220597624582e-03	-4.657852e+00
2.982845597624582e-03	-2.454170e+00
2.998470597624582e-03	-2.275665e-01
3.014095597624582e-03	2.000515e+00
3.029720597624582e-03	4.208617e+00
3.045345597624582e-03	6.375475e+00
3.060970597624582e-03	8.480220e+00
3.076595597624582e-03	1.050258e+01
3.092220597624582e-03	1.242307e+01
3.107845597624582e-03	1.422317e+01
3.123470597624582e-03	1.588557e+01
3.139095597624582e-03	1.740867e+01
3.149492308028065e-03	1.832709e+01
3.161704544142104e-03	1.928623e+01
3.177329544142104e-03	2.035094e+01
3.192954544142104e-03	2.122899e+01
3.208579544142104e-03	2.190188e+01
3.224204544142104e-03	2.236314e+01
3.239829544142104e-03	2.260832e+01
3.255454544142104e-03	2.263506e+01
3.271079544142104e-03	2.244310e+01
3.286704544142104e-03	2.203429e+01
3.302329544142104e-03	2.141258e+01
3.317954544142104e-03	2.058394e+01
3.333579544142104e-03	1.955636e+01
3.349204544142104e-03	1.833973e+01
3.364829544142104e-03	1.694576e+01
3.380454544142104e-03	1.538784e+01
3.396079544142104e-03	1.368389e+01
3.410276412141165e-03	1.201762e+01
3.425901412141165e-03	1.007054e+01
3.441526412141165e-03	8.028564e+00
3.457151412141165e-03	5.908564e+00
3.472776412141165e-03	3.730955e+00
3.488401412141165e-03	1.516710e+00
3.504026412141165e-03	-7.128475e-01
3.519651412141165e-03	-2.936245e+00
3.535276412141165e-03	-5.132071e+00
3.550901412141165e-03	-7.279175e+00
3.566526412141165e-03	-9.356880e+00
3.582151412141165e-03	-1.134517e+01
3.597776412141165e-03	-1.322489e+01
3.613401412141165e-03	-1.497792e+01
3.629026412141165e-03	-1.658741e+01
3.644651412141165e-03	-1.803790e+01
3.660276412141165e-03	-1.931542e+01
3.675901412141165e-03	-2.040762e+01
3.691526412141165e-03	-2.130399e+01
3.707151412141165e-03	-2.199589e+01
3.722776412141166e-03	-2.247667e+01
3.738401412141166e-03	-2.274168e+01
3.754026412141166e-03	-2.278839e+01
3.769651412141166e-03	-2.261633e+01
3.785276412141166e-03	-2.222717e+01
3.800901412141166e-03	-2.162465e+01
3.816526412141166e-03	-2.081458e+01
3.832151412141166e-03	-1.980475e+01
3.847776412141166e-03	-1.860490e+01
3.863401412141166e-03	-1.722657e+01
3.879026412141166e-03	-1.568299e+01
3.894651412141166e-03	-1.398903e+01
3.910276412141166e-03	-1.216108e+01
3.925901412141166e-03	-1.021675e+01
3.941526412141166e-03	-8.174738e+00
3.957151412141166e-03	-6.054700e+00
3.972776412141166e-03	-3.877057e+00
3.988401412141166e-03	-1.662778e+00
4.004026412141166e-03	5.668123e-01
4.019651412141166e-03	2.790242e+00
4.035276412141166e-03	4.986099e+00
4.050901412141166e-03	7.133235e+00
4.066526412141166e-03	9.210971e+00
4.082151412141166e-03	1.119929e+01
4.097776412141166e-03	1.307904e+01
4.113401412141166e-03	1.483209e+01
4.129026412141166e-03	1.645175e+01
4.140765222589040e-03	1.756485e+01
4.152829981386380e-03	1.860022e+01
4.165424607752445e-03	1.955963e+01
4.181049607752445e-03	2.057937e+01
4.196674607752445e-03	2.140927e+01
4.212299607752445e-03	2.203228e+01
4.227924607752445e-03	2.244242e+01
4.243549607752445e-03	2.263573e+01
4.259174607752445e-03	2.261034e+01
4.274799607752445e-03	2.236651e+01
4.290424607752445e-03	2.190658e+01
4.306049607752445e-03	2.123498e+01
4.321674607752445e-03	2.035818e+01
4.337299607752445e-03	1.928462e+01
4.352924607752445e-03	1.802465e+01
4.368549607752445e-03	1.659037e+01
4.384174607752445e-03	1.499556e+01
4.399799607752445e-03	1.325562e+01
4.415424607752445e-03	1.138737e+01
4.431049607752445e-03	9.408771e+00
4.446674607752445e-03	7.338873e+00
4.462299607752445e-03	5.197605e+00
4.477924607752445e-03	3.005587e+00
4.493549607752445e-03	7.839293e-01
4.509174607752445e-03	-1.445972e+00
4.524799607752445e-03	-3.662642e+00
4.540424607752445e-03	-5.844732e+00
4.556049607752445e-03	-7.971226e+00
4.571674607752445e-03	-1.002164e+01
4.587299607752445e-03	-1.197623e+01
4.602924607752445e-03	-1.381615e+01
4.618549607752445e-03	-1.552368e+01
4.634174607752445e-03	-1.708242e+01
4.649799607752445e-03	-1.847739e+01
4.665424607752445e-03	-1.969512e+01
4.681049607752445e-03	-2.072387e+01
4.696674607752445e-03	-2.155373e+01
4.712299607752445e-03	-2.217671e+01
4.727924607752445e-03	-2.258681e+01
4.743549607752445e-03	-2.278007e+01
4.759174607752445e-03	-2.275465e+01
4.774799607752445e-03	-2.251077e+01
4.790424607752445e-03	-2.205080e+01
4.806049607752445e-03	-2.137915e+01
4.821674607752445e-03	-2.050231e+01
4.837299607752445e-03	-1.942871e+01
4.852924607752445e-03	-1.816869e+01
4.868549607752445e-03	-1.673437e+01
4.884174607752445e-03	-1.513951e+01
4.899799607752445e-03	-1.339954e+01
4.915424607752445e-03	-1.153124e+01
4.931049607752445e-03	-9.552610e+00
4.946674607752445e-03	-7.482676e+00
4.962299607752445e-03	-5.341372e+00
4.977924607752445e-03	-3.149321e+00
4.993549607752445e-03	-9.276301e-01
5.009174607752446e-03	1.302304e+00
5.024799607752446e-03	3.519005e+00
5.040424607752446e-03	5.701126e+00
5.056049607752446e-03	7.827651e+00
5.071674607752446e-03	9.878098e+00
5.087299607752446e-03	1.183272e+01
5.102924607752446e-03	1.367267e+01
5.118549607752446e-03	1.538022e+01
5.134174607752446e-03	1.695371e+01
5.144301265695901e-03	1.788393e+01
5.156515949487307e-03	1.888985e+01
5.172075156340240e-03	2.001356e+01
5.187700156340240e-03	2.095860e+01
5.203325156340240e-03	2.170130e+01
5.218950156340240e-03	2.223432e+01
5.234575156340240e-03	2.255253e+01
5.250200156340240e-03	2.265461e+01
5.265325918244703e-03	2.254325e+01
5.280950918244703e-03	2.221220e+01
5.296575918244703e-03	2.166830e+01
5.312200918244703e-03	2.091504e+01
5.327825918244703e-03	1.995966e+01
5.343450918244703e-03	1.881137e+01
5.359075918244703e-03	1.748124e+01
5.374700918244703e-03	1.598202e+01
5.390325918244703e-03	1.433119e+01
5.404532175624818e-03	1.270658e+01
5.420157175624818e-03	1.080004e+01
5.435782175624818e-03	8.791739e+00
5.451407175624818e-03	6.698084e+00
5.467032175624818e-03	4.539241e+00
5.482657175624818e-03	2.335999e+00
5.498282175624818e-03	1.095779e-01
5.513907175624818e-03	-2.118582e+00
5.529532175624818e-03	-4.327021e+00
5.545157175624818e-03	-6.494470e+00
5.560782175624818e-03	-8.600055e+00
5.576407175624818e-03	-1.062349e+01
5.592032175624818e-03	-1.254530e+01
5.607657175624818e-03	-1.434693e+01
5.623282175624818e-03	-1.601106e+01
5.638907175624818e-03	-1.752171e+01
5.654532175624818e-03	-1.886435e+01
5.670157175624818e-03	-2.002600e+01
5.685782175624818e-03	-2.099546e+01
5.701407175624818e-03	-2.176342e+01
5.717032175624818e-03	-2.232246e+01
5.732657175624818e-03	-2.266720e+01
5.748282175624818e-03	-2.279433e+01
5.763907175624818e-03	-2.270261e+01
5.779532175624818e-03	-2.239294e+01
5.795157175624818e-03	-2.186830e+01
5.810782175624818e-03	-2.113372e+01
5.826407175624818e-03	-2.019631e+01
5.842032175624818e-03	-1.906506e+01
5.857657175624818e-03	-1.775089e+01
5.873282175624818e-03	-1.626642e+01
5.888907175624818e-03	-1.462592e+01
5.904532175624818e-03	-1.284525e+01
5.920157175624818e-03	-1.094158e+01
5.935782175624818e-03	-8.933243e+00
5.951407175624818e-03	-6.839552e+00
5.967032175624818e-03	-4.680675e+00
5.982657175624818e-03	-2.477400e+00
5.998282175624818e-03	-2.509466e-01
6.013907175624818e-03	1.977244e+00
6.029532175624818e-03	4.185714e+00
6.045157175624818e-03	6.353194e+00
6.060782175624818e-03	8.458808e+00
6.076407175624818e-03	1.048228e+01
6.092032175624818e-03	1.240411e+01
6.107657175624818e-03	1.420577e+01
6.123282175624818e-03	1.586992e+01
6.138907175624818e-03	1.739508e+01
6.149257992410674e-03	1.831104e+01
6.161439111937300e-03	1.926993e+01
6.177064111937300e-03	2.033782e+01
6.192689111937300e-03	2.121928e+01
6.208314111937300e-03	2.189571e+01
6.223939111937300e-03	2.236061e+01
6.239564111937300e-03	2.260948e+01
6.255189111937300e-03	2.263994e+01
6.270814111937300e-03	2.245169e+01
6.286439111937300e-03	2.204654e+01
6.302064111937300e-03	2.142840e+01
6.317689111937300e-03	2.060321e+01
6.333314111937300e-03	1.957893e+01
6.348939111937300e-03	1.836542e+01
6.364564111937300e-03	1.697436e+01
6.380189111937300e-03	1.541909e+01
6.395814111937300e-03	1.371767e+01
6.409952320046003e-03	1.206041e+01
6.425577320046003e-03	1.011543e+01
6.441202320046003e-03	8.075280e+00
6.456827320046003e-03	5.956692e+00
6.472452320046003e-03	3.780066e+00
6.488077320046003e-03	1.566365e+00
6.503702320046003e-03	-6.630942e-01
6.519327320046003e-03	-2.886839e+00
6.534952320046003e-03	-5.083453e+00
6.550577320046003e-03	-7.231781e+00
6.566202320046003e-03	-9.311131e+00
6.581827320046003e-03	-1.130148e+01
6.597452320046003e-03	-1.318364e+01
6.613077320046003e-03	-1.493947e+01
6.628702320046003e-03	-1.655210e+01
6.644327320046003e-03	-1.800604e+01
6.659952320046003e-03	-1.928727e+01
6.675577320046003e-03	-2.038343e+01
6.691202320046003e-03	-2.128396e+01
6.706827320046003e-03	-2.198018e+01
6.722452320046003e-03	-2.246539e+01
6.738077320046003e-03	-2.273491e+01
6.753702320046003e-03	-2.278616e+01
6.769327320046003e-03	-2.261863e+01
6.784952320046003e-03	-2.223394e+01
6.800577320046003e-03	-2.163580e+01
6.816202320046003e-03	-2.082996e+01
6.831827320046003e-03	-1.982419e+01
6.847452320046003e-03	-1.862816e+01
6.863077320046003e-03	-1.725340e+01
6.878702320046003e-03	-1.571311e+01
6.894327320046003e-03	-1.402211e+01
6.909952320046003e-03	-1.219677e+01
6.925577320046003e-03	-1.025466e+01
6.941202320046003e-03	-8.214480e+00
6.956827320046003e-03	-6.095858e+00
6.972452320046003e-03	-3.919199e+00
6.988077320046003e-03	-1.705465e+00
7.003702320046003e-03	5.240251e-01
7.019327320046003e-03	2.747800e+00
7.034952320046003e-03	4.944445e+00
7.050577320046003e-03	7.092802e+00
7.066202320046003e-03	9.172182e+00
7.081827320046003e-03	1.116256e+01
7.097452320046003e-03	1.304474e+01
7.113077320046003e-03	1.480060e+01
7.128702320046003e-03	1.642293e+01
7.140614046643006e-03	1.755459e+01
7.152546805178413e-03	1.858094e+01
7.165097768456866e-03	1.953963e+01
7.180722768456866e-03	2.056332e+01
7.196347768456866e-03	2.139746e+01
7.211972768456866e-03	2.202487e+01
7.227597768456866e-03	2.243951e+01
7.243222768456866e-03	2.263738e+01
7.258847768456866e-03	2.261657e+01
7.274472768456866e-03	2.237729e+01
7.290097768456866e-03	2.192184e+01
