Freq.	V(out)
1.31825673855640e+01	(9.75811263402780e+01dB,-3.74586732403441e+01°)
1.34896288259165e+01	(9.75258262752073e+01dB,-3.78701102350296e+01°)
1.38038426460288e+01	(9.74689294168501e+01dB,-3.82915011022079e+01°)
1.41253754462275e+01	(9.74103892491000e+01dB,-3.87226028497330e+01°)
1.44543977074592e+01	(9.73501602755223e+01dB,-3.91631611229969e+01°)
1.47910838816820e+01	(9.72881981193217e+01dB,-3.96129102762644e+01°)
1.51356124843620e+01	(9.72244596251963e+01dB,-4.00715734924799e+01°)
1.54881661891248e+01	(9.71589029622680e+01dB,-4.05388629527445e+01°)
1.58489319246111e+01	(9.70914877277310e+01dB,-4.10144800584619e+01°)
1.62181009735892e+01	(9.70221750504222e+01dB,-4.14981157071895e+01°)
1.65958690743755e+01	(9.69509276933292e+01dB,-4.19894506217895e+01°)
1.69824365246174e+01	(9.68777101547939e+01dB,-4.24881557357350e+01°)
1.73780082874937e+01	(9.68024887671219e+01dB,-4.29938926321241e+01°)
1.77827941003892e+01	(9.67252317920389e+01dB,-4.35063140368359e+01°)
1.81970085860998e+01	(9.66459095123808e+01dB,-4.40250643654406e+01°)
1.86208713666286e+01	(9.65644943189382e+01dB,-4.45497803209218e+01°)
1.90546071796324e+01	(9.64809607919239e+01dB,-4.50800915409923e+01°)
1.94984459975804e+01	(9.63952857760736e+01dB,-4.56156212909270e+01°)
1.99526231496887e+01	(9.63074484491204e+01dB,-4.61559872009823e+01°)
2.04173794466952e+01	(9.62174303825913e+01dB,-4.67008020425560e+01°)
2.08929613085403e+01	(9.61252155944358e+01dB,-4.72496745392757e+01°)
2.13796208950222e+01	(9.60307905931051e+01dB,-4.78022102092760e+01°)
2.18776162394954e+01	(9.59341444126349e+01dB,-4.83580122338521e+01°)
2.23872113856833e+01	(9.58352686379699e+01dB,-4.89166823447261e+01°)
2.29086765276776e+01	(9.57341574207445e+01dB,-4.94778217274043e+01°)
2.34422881531991e+01	(9.56308074851322e+01dB,-5.00410319340942e+01°)
2.39883291901948e+01	(9.55252181234004e+01dB,-5.06059157982262e+01°)
2.45470891568502e+01	(9.54173911816168e+01dB,-5.11720783481053e+01°)
2.51188643150957e+01	(9.53073310350886e+01dB,-5.17391277103433e+01°)
2.57039578276885e+01	(9.51950445540989e+01dB,-5.23066759999819e+01°)
2.63026799189537e+01	(9.50805410600362e+01dB,-5.28743401906201e+01°)
2.69153480392690e+01	(9.49638322721121e+01dB,-5.34417429581841e+01°)
2.75422870333815e+01	(9.48449322454305e+01dB,-5.40085134956551e+01°)
2.81838293126444e+01	(9.47238573004760e+01dB,-5.45742882907808e+01°)
2.88403150312659e+01	(9.46006259449449e+01dB,-5.51387118652517e+01°)
2.95120922666637e+01	(9.44752587884037e+01dB,-5.57014374704841e+01°)
3.01995172040200e+01	(9.43477784502871e+01dB,-5.62621277351019e+01°)
3.09029543251358e+01	(9.42182094622261e+01dB,-5.68204552636807e+01°)
3.16227766016837e+01	(9.40865781652173e+01dB,-5.73761031824221e+01°)
3.23593656929627e+01	(9.39529126024904e+01dB,-5.79287656305187e+01°)
3.31131121482590e+01	(9.38172424087937e+01dB,-5.84781481957463e+01°)
3.38844156139201e+01	(9.36795986969621e+01dB,-5.90239682939049e+01°)
3.46736850452530e+01	(9.35400139424040e+01dB,-5.95659554909714e+01°)
3.54813389233574e+01	(9.33985218663093e+01dB,-6.01038517683275e+01°)
3.63078054770100e+01	(9.32551573183841e+01dB,-6.06374117325267e+01°)
3.71535229097171e+01	(9.31099561596447e+01dB,-6.11664027691394e+01°)
3.80189396320559e+01	(9.29629551461096e+01dB,-6.16906051438321e+01°)
3.89045144994279e+01	(9.28141918138601e+01dB,-6.22098120508156e+01°)
3.98107170553495e+01	(9.26637043661597e+01dB,-6.27238296123440e+01°)
4.07380277804111e+01	(9.25115315630672e+01dB,-6.32324768301675e+01°)
4.16869383470333e+01	(9.23577126141359e+01dB,-6.37355854933225e+01°)
4.26579518801591e+01	(9.22022870744792e+01dB,-6.42330000432333e+01°)
4.36515832240164e+01	(9.20452947446888e+01dB,-6.47245774000604e+01°)
4.46683592150961e+01	(9.18867755749141e+01dB,-6.52101867541830e+01°)
4.57088189614873e+01	(9.17267695732753e+01dB,-6.56897093236590e+01°)
4.67735141287196e+01	(9.15653167189972e+01dB,-6.61630380837528e+01°)
4.78630092322636e+01	(9.14024568802139e+01dB,-6.66300774687242e+01°)
4.89778819368444e+01	(9.12382297368100e+01dB,-6.70907430519599e+01°)
5.01187233627270e+01	(9.10726747081452e+01dB,-6.75449612048337e+01°)
5.12861383991362e+01	(9.09058308858495e+01dB,-6.79926687391875e+01°)
5.24807460249770e+01	(9.07377369716701e+01dB,-6.84338125357865e+01°)
5.37031796370250e+01	(9.05684312202173e+01dB,-6.88683491605636e+01°)
5.49540873857622e+01	(9.03979513867267e+01dB,-6.92962444731461e+01°)
5.62341325190346e+01	(9.02263346795810e+01dB,-6.97174732283746e+01°)
5.75439937337154e+01	(9.00536177175486e+01dB,-7.01320186739826e+01°)
5.88843655355586e+01	(8.98798364915981e+01dB,-7.05398721467890e+01°)
6.02559586074355e+01	(8.97050263310995e+01dB,-7.09410326684682e+01°)
6.16595001861479e+01	(8.95292218742619e+01dB,-7.13355065439869e+01°)
6.30957344480190e+01	(8.93524570426134e+01dB,-7.17233069630691e+01°)
6.45654229034652e+01	(8.91747650193255e+01dB,-7.21044536070616e+01°)
6.60693448007593e+01	(8.89961782312028e+01dB,-7.24789722624597e+01°)
6.76082975391978e+01	(8.88167283340761e+01dB,-7.28468944413798e+01°)
6.91830970918933e+01	(8.86364462014865e+01dB,-7.32082570116466e+01°)
7.07945784384134e+01	(8.84553619163239e+01dB,-7.35631018351124e+01°)
7.24435960074986e+01	(8.82735047653589e+01dB,-7.39114754176943e+01°)
7.41310241300914e+01	(8.80909032363192e+01dB,-7.42534285689447e+01°)
7.58577575029180e+01	(8.79075850174361e+01dB,-7.45890160739569e+01°)
7.76247116628688e+01	(8.77235769991704e+01dB,-7.49182963763096e+01°)
7.94328234724277e+01	(8.75389052779790e+01dB,-7.52413312736231e+01°)
8.12830516164095e+01	(8.73535951619515e+01dB,-7.55581856252047e+01°)
8.31763771102667e+01	(8.71676711780536e+01dB,-7.58689270713272e+01°)
8.51138038202372e+01	(8.69811570809692e+01dB,-7.61736257664491e+01°)
8.70963589956076e+01	(8.67940758631942e+01dB,-7.64723541230458e+01°)
8.91250938133741e+01	(8.66064497663819e+01dB,-7.67651865689157e+01°)
9.12010839355905e+01	(8.64183002937252e+01dB,-7.70521993162212e+01°)
9.33254300796986e+01	(8.62296482232337e+01dB,-7.73334701421942e+01°)
9.54992586021431e+01	(8.60405136218436e+01dB,-7.76090781820026e+01°)
9.77237220955805e+01	(8.58509158601669e+01dB,-7.78791037328584e+01°)
9.99999999999995e+01	(8.56608736278214e+01dB,-7.81436280690190e+01°)
1.02329299228075e+02	(8.54704049492245e+01dB,-7.84027332681581e+01°)
1.04712854805089e+02	(8.52795271997436e+01dB,-7.86565020475645e+01°)
1.07151930523760e+02	(8.50882571221636e+01dB,-7.89050176111400e+01°)
1.09647819614318e+02	(8.48966108433240e+01dB,-7.91483635056646e+01°)
1.12201845430196e+02	(8.47046038909031e+01dB,-7.93866234865209e+01°)
1.14815362149688e+02	(8.45122512102878e+01dB,-7.96198813929756e+01°)
1.17489755493952e+02	(8.43195671814300e+01dB,-7.98482210311748e+01°)
1.20226443461741e+02	(8.41265656356705e+01dB,-8.00717260665337e+01°)
1.23026877081237e+02	(8.39332598724529e+01dB,-8.02904799227176e+01°)
1.25892541179416e+02	(8.37396626759446e+01dB,-8.05045656896157e+01°)
1.28824955169313e+02	(8.35457863314288e+01dB,-8.07140660371193e+01°)
1.31825673855640e+02	(8.33516426415215e+01dB,-8.09190631365586e+01°)
1.34896288259165e+02	(8.31572429421624e+01dB,-8.11196385883261e+01°)
1.38038426460288e+02	(8.29625981183011e+01dB,-8.13158733554395e+01°)
1.41253754462275e+02	(8.27677186193478e+01dB,-8.15078477033812e+01°)
1.44543977074592e+02	(8.25726144742797e+01dB,-8.16956411446512e+01°)
1.47910838816820e+02	(8.23772953064508e+01dB,-8.18793323891809e+01°)
1.51356124843620e+02	(8.21817703480613e+01dB,-8.20589992992197e+01°)
1.54881661891247e+02	(8.19860484542872e+01dB,-8.22347188486984e+01°)
1.58489319246110e+02	(8.17901381170516e+01dB,-8.24065670872870e+01°)
1.62181009735892e+02	(8.15940474784417e+01dB,-8.25746191079285e+01°)
1.65958690743755e+02	(8.13977843437710e+01dB,-8.27389490186412e+01°)
1.69824365246173e+02	(8.12013561942545e+01dB,-8.28996299174675e+01°)
1.73780082874936e+02	(8.10047701993497e+01dB,-8.30567338709690e+01°)
1.77827941003891e+02	(8.08080332287018e+01dB,-8.32103318955102e+01°)
1.81970085860997e+02	(8.06111518637367e+01dB,-8.33604939418355e+01°)
1.86208713666286e+02	(8.04141324089018e+01dB,-8.35072888818436e+01°)
1.90546071796323e+02	(8.02169809025274e+01dB,-8.36507844980787e+01°)
1.94984459975803e+02	(8.00197031273541e+01dB,-8.37910474755855e+01°)
1.99526231496887e+02	(7.98223046206959e+01dB,-8.39281433957065e+01°)
2.04173794466952e+02	(7.96247906842619e+01dB,-8.40621367319373e+01°)
2.08929613085403e+02	(7.94271663936615e+01dB,-8.41930908476609e+01°)
2.13796208950222e+02	(7.92294366075359e+01dB,-8.43210679953926e+01°)
2.18776162394954e+02	(7.90316059764146e+01dB,-8.44461293177878e+01°)
2.23872113856832e+02	(7.88336789512264e+01dB,-8.45683348498683e+01°)
2.29086765276776e+02	(7.86356597914955e+01dB,-8.46877435226655e+01°)
2.34422881531991e+02	(7.84375525732705e+01dB,-8.48044131680300e+01°)
2.39883291901947e+02	(7.82393611967239e+01dB,-8.49184005244928e+01°)
2.45470891568501e+02	(7.80410893934871e+01dB,-8.50297612441188e+01°)
2.51188643150956e+02	(7.78427407337073e+01dB,-8.51385499003310e+01°)
2.57039578276885e+02	(7.76443186328228e+01dB,-8.52448199964112e+01°)
2.63026799189536e+02	(7.74458263580997e+01dB,-8.53486239748573e+01°)
2.69153480392690e+02	(7.72472670348891e+01dB,-8.54500132273348e+01°)
2.75422870333815e+02	(7.70486436526690e+01dB,-8.55490381051872e+01°)
2.81838293126443e+02	(7.68499590708261e+01dB,-8.56457479305347e+01°)
2.88403150312659e+02	(7.66512160242206e+01dB,-8.57401910077079e+01°)
2.95120922666637e+02	(7.64524171285253e+01dB,-8.58324146352953e+01°)
3.01995172040200e+02	(7.62535648853616e+01dB,-8.59224651183186e+01°)
3.09029543251357e+02	(7.60546616872191e+01dB,-8.60103877808426e+01°)
3.16227766016836e+02	(7.58557098221718e+01dB,-8.60962269788019e+01°)
3.23593656929626e+02	(7.56567114784259e+01dB,-8.61800261129783e+01°)
3.31131121482589e+02	(7.54576687486546e+01dB,-8.62618276422953e+01°)
3.38844156139200e+02	(7.52585836341857e+01dB,-8.63416730971488e+01°)
3.46736850452529e+02	(7.50594580489856e+01dB,-8.64196030927952e+01°)
3.54813389233573e+02	(7.48602938235155e+01dB,-8.64956573429372e+01°)
3.63078054770099e+02	(7.46610927083896e+01dB,-8.65698746732649e+01°)
3.71535229097170e+02	(7.44618563779220e+01dB,-8.66422930351201e+01°)
3.80189396320558e+02	(7.42625864334941e+01dB,-8.67129495188861e+01°)
3.89045144994278e+02	(7.40632844068156e+01dB,-8.67818803677806e+01°)
3.98107170553494e+02	(7.38639517630060e+01dB,-8.68491209912573e+01°)
4.07380277804110e+02	(7.36645899035911e+01dB,-8.69147059783797e+01°)
4.16869383470332e+02	(7.34652001693600e+01dB,-8.69786691112902e+01°)
4.26579518801589e+02	(7.32657838430893e+01dB,-8.70410433783503e+01°)
4.36515832240163e+02	(7.30663421521703e+01dB,-8.71018609874341e+01°)
4.46683592150960e+02	(7.28668762711369e+01dB,-8.71611533788027e+01°)
4.57088189614872e+02	(7.26673873240512e+01dB,-8.72189512380823e+01°)
4.67735141287195e+02	(7.24678763868262e+01dB,-8.72752845089322e+01°)
4.78630092322635e+02	(7.22683444894461e+01dB,-8.73301824056218e+01°)
4.89778819368442e+02	(7.20687926180764e+01dB,-8.73836734255276e+01°)
5.01187233627268e+02	(7.18692217171018e+01dB,-8.74357853612101e+01°)
5.12861383991361e+02	(7.16696326910869e+01dB,-8.74865453126202e+01°)
5.24807460249769e+02	(7.14700264066307e+01dB,-8.75359796988797e+01°)
5.37031796370249e+02	(7.12704036941799e+01dB,-8.75841142699225e+01°)
5.49540873857620e+02	(7.10707653497391e+01dB,-8.76309741180615e+01°)
5.62341325190345e+02	(7.08711121365242e+01dB,-8.76765836892162e+01°)
5.75439937337152e+02	(7.06714447865519e+01dB,-8.77209667939651e+01°)
5.88843655355584e+02	(7.04717640021625e+01dB,-8.77641466184599e+01°)
6.02559586074353e+02	(7.02720704574746e+01dB,-8.78061457350260e+01°)
6.16595001861477e+02	(7.00723647998053e+01dB,-8.78469861126628e+01°)
6.30957344480188e+02	(6.98726476510006e+01dB,-8.78866891271914e+01°)
6.45654229034650e+02	(6.96729196087515e+01dB,-8.79252755713530e+01°)
6.60693448007591e+02	(6.94731812478313e+01dB,-8.79627656646296e+01°)
6.76082975391976e+02	(6.92734331213015e+01dB,-8.79991790626904e+01°)
6.91830970918931e+02	(6.90736757616613e+01dB,-8.80345348668850e+01°)
7.07945784384132e+02	(6.88739096819768e+01dB,-8.80688516333232e+01°)
7.24435960074984e+02	(6.86741353769428e+01dB,-8.81021473819341e+01°)
7.41310241300911e+02	(6.84743533239287e+01dB,-8.81344396050119e+01°)
7.58577575029177e+02	(6.82745639839719e+01dB,-8.81657452758376e+01°)
7.76247116628685e+02	(6.80747678027463e+01dB,-8.81960808569862e+01°)
7.94328234724275e+02	(6.78749652115015e+01dB,-8.82254623083402e+01°)
8.12830516164092e+02	(6.76751566279670e+01dB,-8.82539050949872e+01°)
8.31763771102664e+02	(6.74753424572311e+01dB,-8.82814241949173e+01°)
8.51138038202369e+02	(6.72755230925910e+01dB,-8.83080341064046e+01°)
8.70963589956073e+02	(6.70756989163731e+01dB,-8.83337488553635e+01°)
8.91250938133738e+02	(6.68758703007466e+01dB,-8.83585820022332e+01°)
9.12010839355902e+02	(6.66760376085061e+01dB,-8.83825466489879e+01°)
9.33254300796983e+02	(6.64762011938332e+01dB,-8.84056554456308e+01°)
9.54992586021428e+02	(6.62763614030310e+01dB,-8.84279205967478e+01°)
9.77237220955802e+02	(6.60765185752643e+01dB,-8.84493538676561e+01°)
9.99999999999991e+02	(6.58766730432813e+01dB,-8.84699665904999e+01°)
1.02329299228075e+03	(6.56768251340940e+01dB,-8.84897696701423e+01°)
1.04712854805089e+03	(6.54769751696796e+01dB,-8.85087735897345e+01°)
1.07151930523760e+03	(6.52771234676541e+01dB,-8.85269884162951e+01°)
1.09647819614318e+03	(6.50772703419480e+01dB,-8.85444238059151e+01°)
1.12201845430195e+03	(6.48774161034490e+01dB,-8.85610890089362e+01°)
1.14815362149687e+03	(6.46775610606738e+01dB,-8.85769928748497e+01°)
1.17489755493952e+03	(6.44777055204141e+01dB,-8.85921438570878e+01°)
1.20226443461740e+03	(6.42778497883701e+01dB,-8.86065500175365e+01°)
1.23026877081237e+03	(6.40779941698062e+01dB,-8.86202190310100e+01°)
1.25892541179416e+03	(6.38781389701831e+01dB,-8.86331581894526e+01°)
1.28824955169312e+03	(6.36782844958050e+01dB,-8.86453744060664e+01°)
1.31825673855640e+03	(6.34784310544600e+01dB,-8.86568742191353e+01°)
1.34896288259164e+03	(6.32785789560647e+01dB,-8.86676637958954e+01°)
1.38038426460287e+03	(6.30787285133119e+01dB,-8.86777489360385e+01°)
1.41253754462274e+03	(6.28788800423324e+01dB,-8.86871350751982e+01°)
1.44543977074591e+03	(6.26790338633415e+01dB,-8.86958272882742e+01°)
1.47910838816819e+03	(6.24791903013324e+01dB,-8.87038302925345e+01°)
1.51356124843619e+03	(6.22793496867225e+01dB,-8.87111484506816e+01°)
1.54881661891247e+03	(6.20795123560769e+01dB,-8.87177857737005e+01°)
1.58489319246110e+03	(6.18796786527820e+01dB,-8.87237459235988e+01°)
1.62181009735891e+03	(6.16798489277729e+01dB,-8.87290322160484e+01°)
1.65958690743754e+03	(6.14800235402614e+01dB,-8.87336476228490e+01°)
1.69824365246173e+03	(6.12802028584774e+01dB,-8.87375947743251e+01°)
1.73780082874936e+03	(6.10803872604369e+01dB,-8.87408759615843e+01°)
1.77827941003891e+03	(6.08805771347227e+01dB,-8.87434931386360e+01°)
1.81970085860997e+03	(6.06807728812820e+01dB,-8.87454479244713e+01°)
1.86208713666285e+03	(6.04809749122591e+01dB,-8.87467416050027e+01°)
1.90546071796323e+03	(6.02811836528388e+01dB,-8.87473751348984e+01°)
1.94984459975803e+03	(6.00813995421200e+01dB,-8.87473491394051e+01°)
1.99526231496886e+03	(5.98816230340178e+01dB,-8.87466639159727e+01°)
2.04173794466951e+03	(5.96818545981906e+01dB,-8.87453194359219e+01°)
2.08929613085402e+03	(5.94820947210068e+01dB,-8.87433153459990e+01°)
2.13796208950221e+03	(5.92823439065218e+01dB,-8.87406509698524e+01°)
2.18776162394953e+03	(5.90826026775165e+01dB,-8.87373253095030e+01°)
2.23872113856832e+03	(5.88828715765486e+01dB,-8.87333370467440e+01°)
2.29086765276775e+03	(5.86831511670571e+01dB,-8.87286845445516e+01°)
2.34422881531990e+03	(5.84834420344947e+01dB,-8.87233658484237e+01°)
2.39883291901947e+03	(5.82837447875099e+01dB,-8.87173786877559e+01°)
2.45470891568501e+03	(5.80840600591559e+01dB,-8.87107204772011e+01°)
2.51188643150955e+03	(5.78843885081795e+01dB,-8.87033883180267e+01°)
2.57039578276884e+03	(5.76847308203106e+01dB,-8.86953789995394e+01°)
2.63026799189535e+03	(5.74850877096470e+01dB,-8.86866890005501e+01°)
2.69153480392689e+03	(5.72854599200501e+01dB,-8.86773144908437e+01°)
2.75422870333814e+03	(5.70858482266201e+01dB,-8.86672513327744e+01°)
2.81838293126442e+03	(5.68862534372283e+01dB,-8.86564950829250e+01°)
2.88403150312658e+03	(5.66866763940814e+01dB,-8.86450409939124e+01°)
2.95120922666635e+03	(5.64871179753832e+01dB,-8.86328840162496e+01°)
3.01995172040198e+03	(5.62875790970225e+01dB,-8.86200188004060e+01°)
3.09029543251356e+03	(5.60880607143520e+01dB,-8.86064396990608e+01°)
3.16227766016835e+03	(5.58885638240271e+01dB,-8.85921407694428e+01°)
3.23593656929625e+03	(5.56890894659092e+01dB,-8.85771157760249e+01°)
3.31131121482588e+03	(5.54896387250425e+01dB,-8.85613581933501e+01°)
3.38844156139199e+03	(5.52902127337083e+01dB,-8.85448612091757e+01°)
3.46736850452528e+03	(5.50908126735663e+01dB,-8.85276177279053e+01°)
3.54813389233572e+03	(5.48914397778450e+01dB,-8.85096203743652e+01°)
3.63078054770097e+03	(5.46920953336499e+01dB,-8.84908614979283e+01°)
3.71535229097168e+03	(5.44927806843302e+01dB,-8.84713331770345e+01°)
