time	V(out)
1.128523083756036e-003	1.246944e+000
1.136335583756036e-003	1.304516e+000
1.144148083756036e-003	1.358945e+000
1.151960583756036e-003	1.410101e+000
1.159773083756036e-003	1.457860e+000
1.167585583756036e-003	1.502106e+000
1.175398083756036e-003	1.542734e+000
1.183210583756036e-003	1.579645e+000
1.191023083756036e-003	1.612750e+000
1.198835583756036e-003	1.641971e+000
1.206648083756036e-003	1.667235e+000
1.214460583756036e-003	1.688483e+000
1.222273083756036e-003	1.705663e+000
1.230085583756036e-003	1.718735e+000
1.237898083756036e-003	1.727665e+000
1.245710583756036e-003	1.732434e+000
1.253523083756036e-003	1.733029e+000
1.261335583756036e-003	1.729449e+000
1.269148083756036e-003	1.721702e+000
1.276960583756036e-003	1.709808e+000
1.284773083756036e-003	1.693795e+000
1.292585583756036e-003	1.673701e+000
1.300398083756036e-003	1.649575e+000
1.308210583756036e-003	1.621475e+000
1.316023083756036e-003	1.589469e+000
1.323835583756036e-003	1.553634e+000
1.331648083756036e-003	1.514056e+000
1.339460583756036e-003	1.470831e+000
1.347273083756036e-003	1.424062e+000
1.355085583756036e-003	1.373863e+000
1.362898083756036e-003	1.320353e+000
1.370710583756036e-003	1.263663e+000
1.378523083756036e-003	1.203929e+000
1.386335583756036e-003	1.141294e+000
1.394148083756036e-003	1.075910e+000
1.401960583756036e-003	1.007934e+000
1.409773083756036e-003	9.375299e-001
1.417585583756036e-003	8.648671e-001
1.425398083756036e-003	7.901207e-001
1.433210583756036e-003	7.134708e-001
1.441023083756036e-003	6.351022e-001
1.448835583756036e-003	5.552035e-001
1.456648083756036e-003	4.739673e-001
1.464460583756036e-003	3.915892e-001
1.472273083756036e-003	3.082677e-001
1.480085583756036e-003	2.242036e-001
1.487898083756036e-003	1.395993e-001
1.495710583756036e-003	5.465866e-002
1.503523083756036e-003	-3.041366e-002
1.511335583756036e-003	-1.154127e-001
1.519148083756036e-003	-2.001338e-001
1.526960583756036e-003	-2.843727e-001
1.534773083756036e-003	-3.679266e-001
1.542585583756036e-003	-4.505942e-001
1.550398083756036e-003	-5.321762e-001
1.558210583756036e-003	-6.124762e-001
1.566023083756036e-003	-6.913007e-001
1.573835583756036e-003	-7.684598e-001
1.581648083756036e-003	-8.437676e-001
1.589460583756036e-003	-9.170427e-001
1.597273083756036e-003	-9.881086e-001
1.605085583756036e-003	-1.056794e+000
1.612898083756036e-003	-1.122934e+000
1.620710583756036e-003	-1.186368e+000
1.628523083756036e-003	-1.246944e+000
1.636335583756036e-003	-1.304516e+000
1.644148083756036e-003	-1.358945e+000
1.651960583756036e-003	-1.410101e+000
1.659773083756036e-003	-1.457860e+000
1.667585583756036e-003	-1.502106e+000
1.675398083756036e-003	-1.542734e+000
1.683210583756036e-003	-1.579645e+000
1.691023083756036e-003	-1.612750e+000
1.698835583756036e-003	-1.641971e+000
1.706648083756036e-003	-1.667235e+000
1.714460583756036e-003	-1.688483e+000
1.722273083756036e-003	-1.705663e+000
1.730085583756036e-003	-1.718735e+000
1.737898083756036e-003	-1.727665e+000
1.745710583756036e-003	-1.732434e+000
1.753523083756036e-003	-1.733029e+000
1.761335583756036e-003	-1.729449e+000
1.769148083756036e-003	-1.721702e+000
1.776960583756036e-003	-1.709808e+000
1.784773083756036e-003	-1.693795e+000
1.792585583756036e-003	-1.673701e+000
1.800398083756036e-003	-1.649575e+000
1.808210583756036e-003	-1.621475e+000
1.816023083756036e-003	-1.589469e+000
1.823835583756036e-003	-1.553634e+000
1.831648083756036e-003	-1.514056e+000
1.839460583756036e-003	-1.470831e+000
1.847273083756036e-003	-1.424062e+000
1.855085583756036e-003	-1.373863e+000
1.862898083756036e-003	-1.320353e+000
1.870710583756036e-003	-1.263663e+000
1.878523083756036e-003	-1.203929e+000
1.886335583756036e-003	-1.141294e+000
1.894148083756036e-003	-1.075910e+000
1.901960583756036e-003	-1.007934e+000
1.909773083756036e-003	-9.375299e-001
1.917585583756036e-003	-8.648671e-001
1.925398083756036e-003	-7.901207e-001
1.933210583756036e-003	-7.134708e-001
1.941023083756036e-003	-6.351022e-001
1.948835583756037e-003	-5.552035e-001
1.956648083756037e-003	-4.739673e-001
1.964460583756037e-003	-3.915892e-001
1.972273083756037e-003	-3.082677e-001
1.980085583756037e-003	-2.242036e-001
1.987898083756037e-003	-1.395993e-001
1.995710583756037e-003	-5.465866e-002
2.003523083756037e-003	3.041366e-002
2.011335583756037e-003	1.154127e-001
2.019148083756037e-003	2.001338e-001
2.026960583756037e-003	2.843727e-001
2.034773083756037e-003	3.679266e-001
2.042585583756037e-003	4.505942e-001
2.050398083756037e-003	5.321762e-001
2.058210583756037e-003	6.124762e-001
2.066023083756037e-003	6.913007e-001
2.073835583756037e-003	7.684598e-001
2.081648083756037e-003	8.437676e-001
2.089460583756037e-003	9.170427e-001
2.097273083756037e-003	9.881086e-001
2.105085583756037e-003	1.056794e+000
2.112898083756037e-003	1.122934e+000
2.120710583756037e-003	1.186368e+000
2.128523083756037e-003	1.246944e+000
2.136335583756037e-003	1.304516e+000
2.144148083756037e-003	1.358945e+000
2.151960583756037e-003	1.410101e+000
2.159773083756037e-003	1.457860e+000
2.167585583756037e-003	1.502106e+000
2.175398083756037e-003	1.542734e+000
2.183210583756037e-003	1.579645e+000
2.191023083756037e-003	1.612750e+000
2.198835583756037e-003	1.641971e+000
2.206648083756037e-003	1.667235e+000
2.214460583756037e-003	1.688483e+000
2.222273083756037e-003	1.705663e+000
2.230085583756037e-003	1.718735e+000
2.237898083756037e-003	1.727665e+000
2.245710583756037e-003	1.732434e+000
2.253523083756037e-003	1.733029e+000
2.261335583756037e-003	1.729449e+000
2.269148083756037e-003	1.721702e+000
2.276960583756037e-003	1.709808e+000
2.284773083756037e-003	1.693795e+000
2.292585583756037e-003	1.673701e+000
2.300398083756037e-003	1.649575e+000
2.308210583756037e-003	1.621475e+000
2.316023083756037e-003	1.589469e+000
2.323835583756037e-003	1.553634e+000
2.331648083756037e-003	1.514056e+000
2.339460583756037e-003	1.470831e+000
2.347273083756037e-003	1.424062e+000
2.355085583756037e-003	1.373863e+000
2.362898083756037e-003	1.320353e+000
2.370710583756037e-003	1.263663e+000
2.378523083756037e-003	1.203929e+000
2.386335583756037e-003	1.141294e+000
2.394148083756037e-003	1.075910e+000
2.401960583756037e-003	1.007934e+000
2.409773083756037e-003	9.375299e-001
2.417585583756037e-003	8.648671e-001
2.425398083756037e-003	7.901207e-001
2.433210583756037e-003	7.134708e-001
2.441023083756037e-003	6.351022e-001
2.448835583756037e-003	5.552035e-001
2.456648083756037e-003	4.739673e-001
2.464460583756037e-003	3.915892e-001
2.472273083756037e-003	3.082677e-001
2.480085583756037e-003	2.242036e-001
2.487898083756037e-003	1.395993e-001
2.495710583756037e-003	5.465866e-002
2.503523083756037e-003	-3.041366e-002
2.511335583756037e-003	-1.154127e-001
2.519148083756037e-003	-2.001338e-001
2.526960583756037e-003	-2.843727e-001
2.534773083756037e-003	-3.679266e-001
2.542585583756037e-003	-4.505942e-001
2.550398083756037e-003	-5.321762e-001
2.558210583756037e-003	-6.124762e-001
2.566023083756037e-003	-6.913007e-001
2.573835583756037e-003	-7.684598e-001
2.581648083756037e-003	-8.437676e-001
2.589460583756037e-003	-9.170427e-001
2.597273083756037e-003	-9.881086e-001
2.605085583756037e-003	-1.056794e+000
2.612898083756037e-003	-1.122934e+000
2.620710583756037e-003	-1.186368e+000
2.628523083756037e-003	-1.246944e+000
2.636335583756037e-003	-1.304516e+000
2.644148083756037e-003	-1.358945e+000
2.651960583756037e-003	-1.410101e+000
2.659773083756037e-003	-1.457860e+000
2.667585583756037e-003	-1.502106e+000
2.675398083756037e-003	-1.542734e+000
2.683210583756037e-003	-1.579645e+000
2.691023083756037e-003	-1.612750e+000
2.698835583756037e-003	-1.641971e+000
2.706648083756037e-003	-1.667235e+000
2.714460583756037e-003	-1.688483e+000
2.722273083756037e-003	-1.705663e+000
2.730085583756037e-003	-1.718735e+000
2.737898083756037e-003	-1.727665e+000
2.745710583756037e-003	-1.732434e+000
2.753523083756037e-003	-1.733029e+000
2.761335583756037e-003	-1.729449e+000
2.769148083756037e-003	-1.721702e+000
2.776960583756037e-003	-1.709808e+000
2.784773083756037e-003	-1.693795e+000
2.792585583756037e-003	-1.673701e+000
2.800398083756037e-003	-1.649575e+000
2.808210583756037e-003	-1.621475e+000
2.816023083756037e-003	-1.589469e+000
2.823835583756037e-003	-1.553634e+000
2.831648083756037e-003	-1.514056e+000
2.839460583756037e-003	-1.470831e+000
2.847273083756037e-003	-1.424062e+000
2.855085583756037e-003	-1.373863e+000
2.862898083756037e-003	-1.320353e+000
2.870710583756037e-003	-1.263663e+000
2.878523083756037e-003	-1.203929e+000
2.886335583756037e-003	-1.141294e+000
2.894148083756037e-003	-1.075910e+000
2.901960583756037e-003	-1.007934e+000
2.909773083756037e-003	-9.375299e-001
2.917585583756037e-003	-8.648671e-001
2.925398083756037e-003	-7.901207e-001
2.933210583756037e-003	-7.134708e-001
2.941023083756037e-003	-6.351022e-001
2.948835583756037e-003	-5.552035e-001
2.956648083756037e-003	-4.739673e-001
2.964460583756037e-003	-3.915892e-001
2.972273083756037e-003	-3.082677e-001
2.980085583756037e-003	-2.242036e-001
2.987898083756037e-003	-1.395993e-001
2.995710583756037e-003	-5.465866e-002
3.003523083756037e-003	3.041366e-002
3.011335583756037e-003	1.154127e-001
3.019148083756037e-003	2.001338e-001
3.026960583756037e-003	2.843727e-001
3.034773083756037e-003	3.679266e-001
3.042585583756037e-003	4.505942e-001
3.050398083756037e-003	5.321762e-001
3.058210583756037e-003	6.124762e-001
3.066023083756037e-003	6.913007e-001
3.073835583756038e-003	7.684598e-001
3.081648083756038e-003	8.437676e-001
3.089460583756038e-003	9.170427e-001
3.097273083756038e-003	9.881086e-001
3.105085583756038e-003	1.056794e+000
3.112898083756038e-003	1.122934e+000
3.120710583756038e-003	1.186368e+000
3.128523083756038e-003	1.246944e+000
3.136335583756038e-003	1.304516e+000
3.144148083756038e-003	1.358945e+000
3.151960583756038e-003	1.410101e+000
3.159773083756038e-003	1.457860e+000
3.167585583756038e-003	1.502106e+000
3.175398083756038e-003	1.542734e+000
3.183210583756038e-003	1.579645e+000
3.191023083756038e-003	1.612750e+000
3.198835583756038e-003	1.641971e+000
3.206648083756038e-003	1.667235e+000
3.214460583756038e-003	1.688483e+000
3.222273083756038e-003	1.705663e+000
3.230085583756038e-003	1.718735e+000
3.237898083756038e-003	1.727665e+000
3.245710583756038e-003	1.732434e+000
3.253523083756038e-003	1.733029e+000
3.261335583756038e-003	1.729449e+000
3.269148083756038e-003	1.721702e+000
3.276960583756038e-003	1.709808e+000
3.284773083756038e-003	1.693795e+000
3.292585583756038e-003	1.673701e+000
3.300398083756038e-003	1.649575e+000
3.308210583756038e-003	1.621475e+000
3.316023083756038e-003	1.589469e+000
3.323835583756038e-003	1.553634e+000
3.331648083756038e-003	1.514056e+000
3.339460583756038e-003	1.470831e+000
3.347273083756038e-003	1.424062e+000
3.355085583756038e-003	1.373863e+000
3.362898083756038e-003	1.320353e+000
3.370710583756038e-003	1.263663e+000
3.378523083756038e-003	1.203929e+000
3.386335583756038e-003	1.141294e+000
3.394148083756038e-003	1.075910e+000
3.401960583756038e-003	1.007934e+000
3.409773083756038e-003	9.375299e-001
3.417585583756038e-003	8.648671e-001
3.425398083756038e-003	7.901207e-001
3.433210583756038e-003	7.134708e-001
3.441023083756038e-003	6.351022e-001
3.448835583756038e-003	5.552035e-001
3.456648083756038e-003	4.739673e-001
3.464460583756038e-003	3.915892e-001
3.472273083756038e-003	3.082677e-001
3.480085583756038e-003	2.242036e-001
3.487898083756038e-003	1.395993e-001
3.495710583756038e-003	5.465866e-002
3.503523083756038e-003	-3.041366e-002
3.511335583756038e-003	-1.154127e-001
3.519148083756038e-003	-2.001338e-001
3.526960583756038e-003	-2.843727e-001
3.534773083756038e-003	-3.679266e-001
3.542585583756038e-003	-4.505942e-001
3.550398083756038e-003	-5.321762e-001
3.558210583756038e-003	-6.124762e-001
3.566023083756038e-003	-6.913007e-001
3.573835583756038e-003	-7.684598e-001
3.581648083756038e-003	-8.437676e-001
3.589460583756038e-003	-9.170427e-001
3.597273083756038e-003	-9.881086e-001
3.605085583756038e-003	-1.056794e+000
3.612898083756038e-003	-1.122934e+000
3.620710583756038e-003	-1.186368e+000
3.628523083756038e-003	-1.246944e+000
3.636335583756038e-003	-1.304516e+000
3.644148083756038e-003	-1.358945e+000
3.651960583756038e-003	-1.410101e+000
3.659773083756038e-003	-1.457860e+000
3.667585583756038e-003	-1.502106e+000
3.675398083756038e-003	-1.542734e+000
3.683210583756038e-003	-1.579645e+000
3.691023083756038e-003	-1.612750e+000
3.698835583756038e-003	-1.641971e+000
3.706648083756038e-003	-1.667235e+000
3.714460583756038e-003	-1.688483e+000
3.722273083756038e-003	-1.705663e+000
3.730085583756038e-003	-1.718735e+000
3.737898083756038e-003	-1.727665e+000
3.745710583756038e-003	-1.732434e+000
3.753523083756038e-003	-1.733029e+000
3.761335583756038e-003	-1.729449e+000
3.769148083756038e-003	-1.721702e+000
3.776960583756038e-003	-1.709808e+000
3.784773083756038e-003	-1.693795e+000
3.792585583756038e-003	-1.673701e+000
3.800398083756038e-003	-1.649575e+000
3.808210583756038e-003	-1.621475e+000
3.816023083756038e-003	-1.589469e+000
3.823835583756038e-003	-1.553634e+000
3.831648083756038e-003	-1.514056e+000
3.839460583756038e-003	-1.470831e+000
3.847273083756038e-003	-1.424062e+000
3.855085583756038e-003	-1.373863e+000
3.862898083756038e-003	-1.320353e+000
3.870710583756038e-003	-1.263663e+000
3.878523083756038e-003	-1.203929e+000
3.886335583756038e-003	-1.141294e+000
3.894148083756038e-003	-1.075910e+000
3.901960583756038e-003	-1.007934e+000
3.909773083756038e-003	-9.375299e-001
3.917585583756038e-003	-8.648671e-001
3.925398083756038e-003	-7.901207e-001
3.933210583756038e-003	-7.134708e-001
3.941023083756038e-003	-6.351022e-001
3.948835583756038e-003	-5.552035e-001
3.956648083756038e-003	-4.739673e-001
3.964460583756038e-003	-3.915892e-001
3.972273083756038e-003	-3.082677e-001
3.980085583756038e-003	-2.242036e-001
3.987898083756038e-003	-1.395993e-001
3.995710583756038e-003	-5.465866e-002
4.003523083756038e-003	3.041366e-002
4.011335583756038e-003	1.154127e-001
4.019148083756038e-003	2.001338e-001
4.026960583756038e-003	2.843727e-001
4.034773083756038e-003	3.679266e-001
4.042585583756038e-003	4.505942e-001
4.050398083756038e-003	5.321762e-001
4.058210583756038e-003	6.124762e-001
4.066023083756038e-003	6.913007e-001
4.073835583756038e-003	7.684598e-001
4.081648083756038e-003	8.437676e-001
4.089460583756038e-003	9.170427e-001
4.097273083756038e-003	9.881086e-001
4.105085583756038e-003	1.056794e+000
4.112898083756038e-003	1.122934e+000
4.120710583756038e-003	1.186368e+000
4.128523083756038e-003	1.246944e+000
4.136335583756038e-003	1.304516e+000
4.144148083756038e-003	1.358945e+000
4.151960583756038e-003	1.410101e+000
4.159773083756038e-003	1.457860e+000
4.167585583756038e-003	1.502106e+000
4.175398083756038e-003	1.542734e+000
4.183210583756038e-003	1.579645e+000
4.191023083756038e-003	1.612750e+000
4.198835583756038e-003	1.641971e+000
4.206648083756038e-003	1.667235e+000
4.214460583756038e-003	1.688483e+000
4.222273083756038e-003	1.705663e+000
4.230085583756038e-003	1.718735e+000
4.237898083756038e-003	1.727665e+000
4.245710583756038e-003	1.732434e+000
4.253523083756038e-003	1.733029e+000
4.261335583756038e-003	1.729449e+000
4.269148083756038e-003	1.721702e+000
4.276960583756038e-003	1.709808e+000
4.284773083756038e-003	1.693795e+000
4.292585583756038e-003	1.673701e+000
4.300398083756038e-003	1.649575e+000
4.308210583756038e-003	1.621475e+000
4.316023083756038e-003	1.589469e+000
4.323835583756038e-003	1.553634e+000
4.331648083756038e-003	1.514056e+000
4.339460583756038e-003	1.470831e+000
4.347273083756038e-003	1.424062e+000
4.355085583756038e-003	1.373863e+000
4.362898083756038e-003	1.320353e+000
4.370710583756038e-003	1.263663e+000
4.378523083756038e-003	1.203929e+000
4.386335583756038e-003	1.141294e+000
4.394148083756038e-003	1.075910e+000
4.401960583756038e-003	1.007934e+000
4.409773083756038e-003	9.375299e-001
4.417585583756038e-003	8.648671e-001
4.425398083756038e-003	7.901207e-001
4.433210583756038e-003	7.134708e-001
4.441023083756038e-003	6.351022e-001
4.448835583756038e-003	5.552035e-001
4.456648083756038e-003	4.739673e-001
4.464460583756038e-003	3.915892e-001
4.472273083756038e-003	3.082677e-001
4.480085583756038e-003	2.242036e-001
4.487898083756038e-003	1.395993e-001
4.495710583756038e-003	5.465866e-002
4.503523083756038e-003	-3.041366e-002
4.511335583756038e-003	-1.154127e-001
4.519148083756038e-003	-2.001338e-001
4.526960583756038e-003	-2.843727e-001
4.534773083756038e-003	-3.679266e-001
4.542585583756038e-003	-4.505942e-001
4.550398083756038e-003	-5.321762e-001
4.558210583756038e-003	-6.124762e-001
4.566023083756038e-003	-6.913007e-001
4.573835583756038e-003	-7.684598e-001
4.581648083756038e-003	-8.437676e-001
4.589460583756038e-003	-9.170427e-001
4.597273083756038e-003	-9.881086e-001
4.605085583756038e-003	-1.056794e+000
4.612898083756038e-003	-1.122934e+000
4.620710583756038e-003	-1.186368e+000
4.628523083756038e-003	-1.246944e+000
4.636335583756038e-003	-1.304516e+000
4.644148083756038e-003	-1.358945e+000
4.651960583756038e-003	-1.410101e+000
4.659773083756038e-003	-1.457860e+000
4.667585583756038e-003	-1.502106e+000
4.675398083756038e-003	-1.542734e+000
4.683210583756039e-003	-1.579645e+000
4.691023083756039e-003	-1.612750e+000
4.698835583756039e-003	-1.641971e+000
4.706648083756039e-003	-1.667235e+000
4.714460583756039e-003	-1.688483e+000
4.722273083756039e-003	-1.705663e+000
4.730085583756039e-003	-1.718735e+000
4.737898083756039e-003	-1.727665e+000
4.745710583756039e-003	-1.732434e+000
4.753523083756039e-003	-1.733029e+000
4.761335583756039e-003	-1.729449e+000
4.769148083756039e-003	-1.721702e+000
4.776960583756039e-003	-1.709808e+000
4.784773083756039e-003	-1.693795e+000
4.792585583756039e-003	-1.673701e+000
4.800398083756039e-003	-1.649575e+000
4.808210583756039e-003	-1.621475e+000
4.816023083756039e-003	-1.589469e+000
4.823835583756039e-003	-1.553634e+000
4.831648083756039e-003	-1.514056e+000
4.839460583756039e-003	-1.470831e+000
4.847273083756039e-003	-1.424062e+000
4.855085583756039e-003	-1.373863e+000
4.862898083756039e-003	-1.320353e+000
4.870710583756039e-003	-1.263663e+000
4.878523083756039e-003	-1.203929e+000
4.886335583756039e-003	-1.141294e+000
4.894148083756039e-003	-1.075910e+000
4.901960583756039e-003	-1.007934e+000
4.909773083756039e-003	-9.375299e-001
4.917585583756039e-003	-8.648671e-001
4.925398083756039e-003	-7.901207e-001
4.933210583756039e-003	-7.134708e-001
4.941023083756039e-003	-6.351022e-001
4.948835583756039e-003	-5.552035e-001
4.956648083756039e-003	-4.739673e-001
4.964460583756039e-003	-3.915892e-001
4.972273083756039e-003	-3.082677e-001
4.980085583756039e-003	-2.242036e-001
4.987898083756039e-003	-1.395993e-001
4.995710583756039e-003	-5.465866e-002
5.003523083756039e-003	3.041366e-002
5.011335583756039e-003	1.154127e-001
5.019148083756039e-003	2.001338e-001
5.026960583756039e-003	2.843727e-001
5.034773083756039e-003	3.679266e-001
5.042585583756039e-003	4.505942e-001
5.050398083756039e-003	5.321762e-001
5.058210583756039e-003	6.124762e-001
5.066023083756039e-003	6.913007e-001
5.073835583756039e-003	7.684598e-001
5.081648083756039e-003	8.437676e-001
5.089460583756039e-003	9.170427e-001
5.097273083756039e-003	9.881086e-001
5.105085583756039e-003	1.056794e+000
5.112898083756039e-003	1.122934e+000
5.120710583756039e-003	1.186368e+000
5.128523083756039e-003	1.246944e+000
5.136335583756039e-003	1.304516e+000
5.144148083756039e-003	1.358945e+000
5.151960583756039e-003	1.410101e+000
5.159773083756039e-003	1.457860e+000
5.167585583756039e-003	1.502106e+000
5.175398083756039e-003	1.542734e+000
5.183210583756039e-003	1.579645e+000
5.191023083756039e-003	1.612750e+000
5.198835583756039e-003	1.641971e+000
5.206648083756039e-003	1.667235e+000
5.214460583756039e-003	1.688483e+000
5.222273083756039e-003	1.705663e+000
5.230085583756039e-003	1.718735e+000
5.237898083756039e-003	1.727665e+000
5.245710583756039e-003	1.732434e+000
5.253523083756039e-003	1.733029e+000
5.261335583756039e-003	1.729449e+000
5.269148083756039e-003	1.721702e+000
5.276960583756039e-003	1.709808e+000
5.284773083756039e-003	1.693795e+000
5.292585583756039e-003	1.673701e+000
5.300398083756039e-003	1.649575e+000
5.308210583756039e-003	1.621475e+000
5.316023083756039e-003	1.589469e+000
5.323835583756039e-003	1.553634e+000
5.331648083756039e-003	1.514056e+000
5.339460583756039e-003	1.470831e+000
5.347273083756039e-003	1.424062e+000
5.355085583756039e-003	1.373863e+000
5.362898083756039e-003	1.320353e+000
5.370710583756039e-003	1.263663e+000
5.378523083756039e-003	1.203929e+000
5.386335583756039e-003	1.141294e+000
5.394148083756039e-003	1.075910e+000
5.401960583756039e-003	1.007934e+000
5.409773083756039e-003	9.375299e-001
5.417585583756039e-003	8.648671e-001
5.425398083756039e-003	7.901207e-001
5.433210583756039e-003	7.134708e-001
5.441023083756039e-003	6.351022e-001
5.448835583756039e-003	5.552035e-001
