time	V(out)
Step Information: G=10m  (Run: 1/21)
4.825871890540252e-003	3.735772e-001
4.845403140540251e-003	3.471615e-001
4.864934390540251e-003	3.155243e-001
4.884465640540250e-003	2.791412e-001
4.903996890540250e-003	2.385596e-001
4.923528140540250e-003	1.943899e-001
4.943059390540249e-003	1.472963e-001
4.962590640540249e-003	9.798728e-002
4.982121890540248e-003	4.720442e-002
4.996770328040248e-003	8.609523e-003
5.000000000000000e-003	7.835552e-005
Step Information: G=660m  (Run: 14/21)
0.000000000000000e+000	0.000000e+000
8.093739038481603e-009	-5.795179e-007
1.836462718056801e-008	-5.358995e-006
2.558371734023589e-008	-1.198700e-005
4.613139240120021e-008	-4.296996e-005
1.944807469661026e-007	-3.702442e-004
1.635055398013698e-005	-3.639122e-002
3.588180398013697e-005	-7.940300e-002
5.541305398013696e-005	-1.212205e-001
7.494430398013697e-005	-1.612147e-001
9.447555398013698e-005	-1.987841e-001
1.140068039801370e-004	-2.333636e-001
1.335380539801370e-004	-2.644331e-001
1.530693039801370e-004	-2.915252e-001
1.726005539801370e-004	-3.142326e-001
1.921318039801371e-004	-3.322136e-001
2.116630539801371e-004	-3.451979e-001
2.311943039801371e-004	-3.529899e-001
2.507255539801371e-004	-3.554727e-001
2.702568039801371e-004	-3.526089e-001
2.897880539801371e-004	-3.444415e-001
3.093193039801371e-004	-3.310934e-001
3.288505539801372e-004	-3.127654e-001
3.483818039801372e-004	-2.897330e-001
3.679130539801372e-004	-2.623428e-001
3.874443039801372e-004	-2.310067e-001
4.069755539801372e-004	-1.961961e-001
4.265068039801372e-004	-1.584345e-001
4.460380539801373e-004	-1.182899e-001
4.655693039801373e-004	-7.636605e-002
4.851005539801373e-004	-3.329363e-002
4.997489914801373e-004	-6.248804e-004
5.192802414801373e-004	4.289383e-002
5.388114914801373e-004	8.576737e-002
5.583427414801374e-004	1.273509e-001
5.778739914801374e-004	1.670189e-001
5.974052414801374e-004	2.041749e-001
6.169364914801374e-004	2.382598e-001
6.364677414801374e-004	2.687611e-001
6.559989914801374e-004	2.952200e-001
6.755302414801375e-004	3.172385e-001
6.950614914801375e-004	3.344854e-001
7.145927414801375e-004	3.467014e-001
7.341239914801375e-004	3.537027e-001
7.536552414801375e-004	3.553839e-001
7.731864914801376e-004	3.517198e-001
7.927177414801376e-004	3.427655e-001
8.122489914801376e-004	3.286558e-001
8.317802414801376e-004	3.096027e-001
8.513114914801376e-004	2.858929e-001
8.708427414801376e-004	2.578831e-001
8.903739914801377e-004	2.259944e-001
9.099052414801377e-004	1.907065e-001
9.294364914801377e-004	1.525503e-001
9.489677414801377e-004	1.120996e-001
9.684989914801377e-004	6.996273e-002
9.880302414801375e-004	2.677360e-002
1.012444303980137e-003	-2.770227e-002
1.031975553980137e-003	-7.087568e-002
1.051506803980136e-003	-1.129831e-001
1.071038053980136e-003	-1.533911e-001
1.090569303980135e-003	-1.914919e-001
1.110100553980135e-003	-2.267126e-001
1.129631803980135e-003	-2.585232e-001
1.149163053980134e-003	-2.864455e-001
1.168694303980134e-003	-3.100593e-001
1.188225553980133e-003	-3.290096e-001
1.207756803980133e-003	-3.430112e-001
1.227288053980132e-003	-3.518537e-001
1.246819303980132e-003	-3.554039e-001
1.266350553980132e-003	-3.536085e-001
1.285881803980131e-003	-3.464946e-001
1.305413053980131e-003	-3.341690e-001
1.324944303980130e-003	-3.168172e-001
1.344475553980130e-003	-2.947002e-001
1.364006803980130e-003	-2.681506e-001
1.383538053980129e-003	-2.375678e-001
1.403069303980129e-003	-2.034117e-001
1.422600553980128e-003	-1.661962e-001
1.442131803980128e-003	-1.264809e-001
1.461663053980127e-003	-8.486319e-002
1.481194303980127e-003	-4.196908e-002
1.500725553980127e-003	1.556289e-003
1.520256803980126e-003	4.505824e-002
